1	Get_3
1	
1	
1	Up_3
1	
1	Canada_3
1	
1	Mean_1
1	
1	
1	
1	
2	Dangerous_1
1	
1	
1	
2	
1	
2	How_3,No_1
1	
1	
2	
1	Swedish_3
1	
1	
1	Drop_3
1	New_3,Makes_3
1	
1	
1	
1	
1	
1	
1	Americans_3,Sports_3
1	
2	
1	
1	
1	
1	
1	
1	Super_3,From_1
1	
1	
1	
1	
1	
1	Drop_3
2	
2	Fat_1
1	
2	
1	
1	
1	
1	
2	
1	Get_3
1	
1	
1	
1	
1	Rises_3
2	Death_1,Reaches_1
1	From_1
1	
1	
1	
1	
1	
1	
1	Leave_1
2	Daughter_3,No_1
1	
1	Shame_1
1	
1	
1	
1	
2	Drop_3
1	Up_3,Country_3,Up_3
1	From_1
1	Wins_3
1	Canada_3
1	
2	
2	First_3
1	
2	First_3
1	Effective_3
1	
1	
1	
1	
1	
1	Drop_3
1	
1	Family_3
1	
1	New_3
1	
1	
1	
1	
1	
1	Drop_3
1	
1	
2	
1	
1	
1	
1	Drop_3
1	
3	First_3,Serious_3,Cool_3
1	
2	Real_3
2	
1	
1	
2	
2	Men_3
1	
1	
1	
1	
2	
1	New_3
1	
2	Full_3
2	
2	
1	
1	Rises_3
2	
1	
1	
1	
1	
1	
2	
1	
1	Best_4
1	
1	
1	
1	Wins_3
1	War_1,Hell_1
1	
1	
1	Block_1,Superb_3
1	
2	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	Further_3
1	
1	
1	
2	New_3
1	
2	
2	Rises_3,New_3
1	
1	
1	
1	
2	
1	
1	
2	Wins_3
3	Promises_3,Better_3,Poor_1
1	Rises_3
1	
1	Sluggish_1,Ambitious_3
1	
1	
2	Drop_3
1	
1	
1	
1	
2	
1	
1	
1	Food_3
1	
1	
1	
1	
2	From_1
1	
1	
1	
1	
1	
2	
1	
1	Up_3
2	From_1
1	
1	
2	
1	
1	
1	
1	
1	
1	First_3
1	
1	
2	
1	
1	
1	
1	
1	Family_3
1	Drop_3
1	From_1
1	
1	
1	
1	
1	
1	
1	
1	Drop_3
1	Bad_0
2	
1	
1	
1	New_3
3	Drop_3
2	
2	
2	
1	
1	
2	Food_3
1	Home_3
2	
1	
1	
1	
1	
2	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	Rises_3
1	
1	
1	
2	
1	
1	
1	
1	
1	
1	
1	Food_3
1	
3	
1	
1	Fatal_1
1	
1	
1	
1	
1	
1	
1	
1	
2	Fire_1
1	
2	
1	
1	
1	
1	
1	From_1,Up_3
1	
1	
1	
1	
2	
1	Pictures_3
1	
2	Real_3
1	
1	
1	
1	
1	War_1
1	
1	
1	
1	Golden_3
1	
2	
1	
2	How_3,Like_3
1	
1	
1	
1	
1	
1	
1	Get_3
1	
1	Oscar_3
1	
1	
1	Rises_3
1	
1	
1	
1	First_3
1	
1	
2	
1	Up_3
1	
1	Sinks_1
1	Rises_3
1	
1	
1	
1	No_1,Abandon_1
1	
1	Rises_3
1	
1	
1	
1	
1	
1	
1	
1	
1	
2	
2	Wins_3,From_1
1	New_3
1	
1	
1	
1	
1	
1	
1	
1	Drop_3
3	Rich_3
1	
2	
1	
2	Canada_3
1	
2	
1	
1	Focus_3
2	Traffic_3
1	
1	Home_3
1	Rises_3
2	New_3
1	Expands_3
1	Up_3
1	
1	
1	
1	
1	
1	
1	Canada_3
1	
1	Rises_3
1	
1	
1	
1	Fire_1
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
2	Home_3,Drop_3
1	
1	Class_3
1	Real_3
1	
1	
1	
1	Rises_3
1	
2	
1	
1	
1	Rises_3
1	Men_3
2	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	New_3
1	
1	
1	
2	First_3,New_3
1	Hell_1
1	From_1
1	
1	
2	
1	
1	
2	First_3
1	
1	
1	
1	Reaches_1
1	
2	
1	Rises_3
2	
1	
1	
1	Broken_1
1	
1	
1	
1	
1	
1	
1	
1	Super_3
1	Cold_1,New_3
1	
1	
1	
1	
1	Cold_1,Clothes_1
1	
1	
1	Focus_3
3	
1	
1	
2	
1	
1	
1	
1	
1	
1	Get_3,From_1
1	From_1
1	Up_3
1	
2	
1	
1	
1	
1	
1	
1	
1	
2	First_3
1	
1	
1	Never_1
2	
1	
1	
1	
1	From_1
1	Drop_3
2	
1	
1	
1	
1	New_3
1	Rises_3
1	
1	
1	
2	
1	
1	
2	
1	
1	
1	From_1
1	
1	
2	
1	
1	
1	
2	Golden_3
1	
1	Up_3
1	Sinks_1
1	
1	
1	From_1
1	
1	Drop_3
1	
1	
2	
2	Sports_3,TV_3
2	
1	New_3
2	Home_3
1	From_1
1	Drop_3
2	
1	First_3
1	
1	
1	
1	
1	
1	Up_3,No._1
1	Up_3
1	
1	
2	Flat_1
1	Mean_1
1	
2	
1	
1	Wins_3
1	
1	
1	Wins_3
2	Sweet_3
1	
1	
1	
1	
2	
1	Dead_1
1	
1	New_3
1	
1	
1	
1	Further_3
1	
1	
1	Drop_3
2	
1	
2	
1	First_3
1	
2	
1	
1	
1	
1	
1	
1	First_3,From_1,Bad_0
1	Up_3
1	
1	
1	
1	
1	
1	
1	
2	
1	
2	
1	
1	
1	
1	
1	Canada_3
2	Dream_3,No_1
1	
2	First_3
2	Jet_3
1	Boring_1
1	
1	Up_3,Care_3
1	
2	Eyes_3
2	
1	
1	
1	Slow_1
1	
1	
2	Real_3
1	
1	
1	
2	
2	
1	
1	
2	
1	
1	
1	
1	
1	
1	Panic_1
2	
1	
1	
1	
1	From_1
1	
1	
1	
1	
1	
2	Makes_3
1	
2	
2	New_3
1	
2	
1	
1	
1	
1	
1	War_1
1	
1	Super_3,Wins_3
2	
1	
1	
1	Davis_3
1	Up_3
2	First_3
1	
1	
1	
1	
1	Food_3,Get_3,First_3
1	Drop_3
2	
1	From_1
1	
1	
1	
1	
1	
1	
1	
1	
1	
2	
1	
1	
1	Drop_3
1	Drop_3,Fails_0
1	
1	
1	
2	
1	First_3
1	
1	
1	
1	
1	
1	New_3
2	Super_3
2	
1	
1	
1	
2	Drop_3
1	
2	
1	Further_3
1	
1	
1	
1	Canada_3
1	Makes_3
1	
2	First_3
1	
1	Up_3
1	From_1
1	
1	
1	Dead_1
1	
2	Reaches_1
1	
2	How_3
1	
1	
1	Drop_3
1	
1	
1	
1	Up_3
1	
1	
1	
1	
1	
1	
1	Goodfellas_3,Cold_1
1	
1	
1	Reaches_1,No._1
1	
2	New_3
1	First_3
1	
1	
1	
1	Fails_0
1	
2	Rises_3
1	
1	Drop_3
1	
1	New_3
1	
1	
1	
2	Real_3
1	
1	Home_3,First_3,Drop_3
1	
1	Further_3
1	Golden_3
1	
1	
1	Rises_3
1	
1	
1	
1	
1	
1	
1	
1	
1	Passion_3
1	
1	
2	
1	
1	No_1
1	
1	
1	
1	
1	
1	Never_1,Up_3
1	
1	
1	
1	
1	Wins_3
1	
2	Rises_3
1	
1	
1	
1	No_1
1	
1	
1	
1	
1	
1	Heart_3
1	
1	
1	
1	
1	
1	
1	
1	
1	From_1
1	
1	
1	Block_1
1	
1	Drop_3
1	
1	From_1
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
2	War_1
1	
1	Real_3
1	Sweet_3
2	
1	
1	Lacks_1
1	
1	
1	Sluggish_1,TV_3
2	Drop_3
1	
1	
1	
1	
1	
1	Drop_3
1	
2	New_3
1	
1	First_3
1	
1	
1	
1	
1	
2	
1	
1	
1	From_1
1	
1	
2	
1	Home_3,Americans_3
1	
2	
1	Better_3
1	
1	Cold_1
1	
1	
1	Super_3
2	Wins_3,From_1
1	
1	
1	
1	Up_3
1	
1	
1	
1	
1	
1	
1	Country_3
2	
2	Digital_3
1	Kids_3
1	
1	
1	Drop_3,From_1
1	
1	
1	
1	Get_3
1	
1	
1	Jet_3
1	
1	
1	
1	
1	
1	First_3,Drop_3
1	
1	From_1
1	Block_1,Sex_3
1	
1	
1	
3	
1	Block_1
1	
1	Super_3
1	
2	
2	
1	First_3
1	
1	Davis_3
1	
1	Spain_3
2	
1	
1	
1	
1	
1	
1	From_1
1	Drop_3
2	Canada_3,Drop_3
1	
1	
1	
1	
1	
1	Get_3
2	
1	
1	
1	
1	
1	
1	
1	Drop_3
1	
1	
1	
1	
1	
1	
1	
1	Drop_3
1	
1	
2	From_1
2	Drop_3
1	
1	Woo_3
2	Spain_3
1	
1	
1	Real_3
1	
1	
1	
1	
1	
1	
1	Leave_1
1	
1	
1	
1	
1	
1	
2	Good_3
1	No_1
1	
1	
1	
2	
1	
1	Nation_3
1	
1	
1	
1	
1	
1	From_1,Sports_3
1	
1	
1	
2	
1	
2	
2	Jet_3
1	
1	Internet_3
1	
1	
2	
1	
1	
1	
1	
1	
1	
1	
2	
1	Wins_3
2	First_3,Focus_3
1	
2	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	Further_3
1	
1	
1	Berlin_3,Cold_1,War_1
1	No_1
1	Dead_1
1	
1	Country_3
1	
1	
1	
1	Canada_3
2	Family_3,Berlin_3
1	
1	
1	
1	
1	No_1
1	
1	
1	Real_3
2	Dead_1
1	
1	
1	
1	
1	
1	New_3
1	
1	
1	
1	
2	Rises_3
2	Worth_3
1	New_3
1	
1	
1	
1	Americans_3
1	
1	
1	
1	First_3
1	
1	
2	
1	
1	
1	
1	
1	
1	
1	
1	
1	
2	Drop_3
1	
1	
1	
1	
2	Drop_3
1	
1	
1	
2	
1	
1	
1	
1	Real_3
2	Drop_3
1	
1	
1	First_3
1	
1	
1	
1	
1	
1	
1	Block_1,Food_3
1	
1	
1	
1	
1	
2	First_3
1	Real_3
2	Digital_3
1	
1	
1	
1	
1	
1	
2	
1	
1	
1	
1	
1	
1	
2	
1	
1	
1	Drop_3
1	Up_3
1	
1	
1	
1	New_3
1	
1	
1	
1	
1	
1	
1	From_1
1	
1	
1	New_3
1	Cold_1
2	Country_3
1	
2	Love_4
1	
1	
1	
1	
1	From_1
1	
1	Entertainment_3
1	
1	
1	
1	
1	Fire_1
1	From_1
2	
2	
1	
1	Rising_3
1	
1	
2	
1	Focus_3
1	
1	First_3
1	
1	
1	Spain_3
2	
1	
1	Like_3
1	
1	
1	
1	New_3
1	
1	
1	
1	New_3
2	Lost_1,Focus_3
1	
1	Rises_3
1	
1	
1	
1	
2	
1	
1	
1	
1	Cool_3
1	
1	Canada_3
1	
1	
1	
1	New_3
1	Rises_3
2	Up_3
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
3	Best_4
2	
1	Wins_3
1	
1	
1	
1	Wins_3,From_1
1	
1	
1	First_3
1	
1	
1	Real_3
1	
1	Get_3
1	
1	
1	
1	
2	
1	Rising_3
1	Fails_0
1	Canada_3
2	
1	Drop_3
2	
1	
1	
2	
2	
1	
1	
1	Drop_3
1	Long_1
1	Get_3
1	
1	
1	
1	
1	
1	
1	
2	Brussels_3
1	
1	From_1,Cold_1
1	Limbo_3
1	Slow_1
2	
2	Drop_3
1	
1	Expands_3
1	Real_3
1	
1	Real_3
1	
1	
1	
1	
1	
1	
1	
1	Lost_1,Focus_3,Fatal_1
2	
1	
2	Canada_3
1	
2	
1	
2	
2	Real_3
1	
1	From_1
1	
1	
1	Poor_1
1	
1	
1	
1	
1	Features_3
1	Quiet_1
1	
2	
1	
1	
1	
2	Patriot_3
1	
1	
2	Death_1
1	
1	Dream_3
1	
2	
1	Up_3
1	
1	From_1
1	
1	
1	Food_3
1	
1	
1	New_3
1	Home_3,From_1,Ago_3
1	
1	
1	Rises_3
3	Rich_3
1	
1	Rises_3,From_1
1	
1	
1	
1	
2	TV_3
1	Cruise_3
1	
1	Life_3
2	
1	First_3
1	Looks_3
1	
1	Wins_3
1	
1	
2	
2	
1	
1	
1	
1	From_1
1	
1	Worse_1
1	
1	
1	
1	
1	
1	
1	Weekend_3
1	
1	
1	
1	Wins_3
1	
2	Rises_3
1	
2	
1	Up_3
1	
1	
1	
1	
1	
1	
1	New_3
1	
1	
1	
1	
1	
1	
1	
1	
1	Rises_3
1	
1	
1	Get_3
1	
2	Old_1
2	Old_1
2	
1	Slow_1
1	
2	
1	
1	
1	From_1
1	
1	Spain_3,Rises_3
1	
1	
1	
1	
1	
1	
1	Focus_3
1	
1	
1	
1	
1	Nation_3
1	Home_3
1	
1	
1	No_1
2	First_3
3	New_3,Better_3
1	
1	Drop_3
1	
1	
1	
1	Reaches_1
1	Reaches_1,Drop_3
1	
1	
1	
1	
1	
1	
1	Drop_3,From_1
1	
1	
1	
1	Best_4
1	
1	
1	
2	New_3
1	
1	Canada_3
1	
1	
1	
1	
1	
1	
1	
1	Love_4
1	
1	
1	
1	
1	
2	Cruise_3
1	Cold_1
1	Stay_3
1	
1	
1	
1	
1	
1	Rises_3
1	
1	
2	Drop_3
1	Rises_3,Up_3
1	
1	Sinks_1
1	Food_3
1	
1	
1	New_3
1	
1	
1	
1	From_1
1	
1	
1	
1	
1	Better_3
2	
1	
1	
1	
1	
1	
1	
1	From_1
1	
1	Dead_1
1	
1	Critical_1
1	
1	From_1
1	
1	
1	Rises_3
1	
1	
1	From_1
1	
1	
1	
1	New_3
1	Reaches_1
1	
1	
1	
2	Real_3
2	
1	Best_4
1	
1	
1	
1	
1	
1	
1	
1	Rises_3
1	
3	Drop_3,Real_3
1	From_1
1	
1	
2	
1	
1	
2	Best_4
1	
2	Rises_3
2	
1	
1	Leave_1
1	New_3
1	
1	
2	Great_4
1	
1	
1	
1	
1	Internet_3
1	
1	
1	
1	
1	
1	
1	
1	From_1
1	
1	Best_4,Rises_3
3	Smart_3
1	
1	
1	
2	
2	Old_1,Enemy_1
1	
1	From_1
1	
1	Up_3
1	
1	Terrible_1
1	
2	
1	First_3
1	
2	New_3
1	Further_3
1	
1	
1	Worse_1
1	Wins_3
1	Up_3,Drop_3
1	
1	
2	
1	
1	
1	
1	
1	Cruise_3
2	First_3
2	
1	New_3
1	
1	Drop_3
1	
1	
1	
1	
2	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	First_3
1	From_1
1	Drop_3
1	
1	Fire_1
1	
1	First_3
1	
1	
1	Carlos_3,New_3
1	
1	
1	
1	
1	
1	TV_3
1	
1	
1	Canada_3
1	
1	
1	Slow_1
1	
1	Fresh_3
1	
1	
2	
1	
1	
1	
1	
1	
1	
1	
1	Lost_1
2	New_3
2	
1	
1	
1	
2	
1	
1	
1	
1	
1	
2	From_1
1	
1	
2	
1	
1	Further_3
1	
1	No_1
1	Rises_3
2	First_3
1	
1	
3	
1	
1	From_1,Nation_3
1	
1	Ally_3
1	New_3
1	
1	
1	
1	
1	
2	
1	
2	
2	
2	
1	
1	
2	New_3
1	
1	
2	
1	
1	
1	
2	
2	
1	Bloody_1
1	
1	
2	Very_3
1	
1	
1	
1	New_3
1	
1	Drop_3
1	Cold_1
2	
1	
1	Traffic_3
1	Rises_3,From_1
2	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
2	Traffic_3
1	
1	
1	
1	
1	
1	
1	
2	
1	Up_3
1	
1	Reaches_1
1	
1	New_3
1	
1	
1	Real_3
1	
1	
2	
1	New_3,Home_3
1	Up_3,New_3
1	
1	Up_3
2	
1	
1	
1	
1	
1	
1	First_3
1	
1	
2	From_1
1	
1	
1	
2	
2	Death_1
1	
1	Looks_3
2	
1	
1	
1	
1	Get_3,No._1,Super_3
1	
1	
2	
1	Canada_3
1	
1	
1	From_1,New_3
1	
1	Fire_1
1	
1	
1	
1	
3	
1	New_3
1	
1	
1	TV_3,Focus_3
1	
1	
1	
1	
2	Mean_1
1	
1	
1	From_1
1	
1	
1	
1	
1	Home_3,Rising_3
1	
1	
1	
1	
1	
1	
1	
1	
2	
1	
1	Drop_3
1	
2	Reaches_1
1	Fresh_3
1	
1	
1	
1	
2	
1	
1	
1	Slow_1
2	
1	
1	
1	
1	
1	
1	Wins_3
1	
1	Rises_3
1	
1	
1	
1	Nation_3
1	
1	Reaches_1
1	Further_3
1	Country_3
2	Leave_1
2	
1	
1	Beijing_3,Up_3
1	
1	
1	
1	
1	
2	Traffic_3
1	
1	
1	Drop_3
2	
1	
1	
1	
1	
1	
2	
1	
1	From_1
1	
1	
1	
1	Traffic_3
1	
1	New_3
1	
1	Drop_3
2	April_3
1	
2	
1	Slow_1
1	
2	New_3
1	Ballot_3
1	First_3
1	
1	From_1
1	
1	
1	
1	
1	Rises_3,No_1
1	
1	
2	
1	
1	
2	New_3
1	TV_3
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	ESPN_3
1	
1	
1	
1	
1	
1	
2	New_3
1	Bad_0
1	Dead_1
1	
1	From_1
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	Wins_3
2	
1	
2	Drop_3
1	
1	Rises_3
1	
2	
1	
1	
2	Up_3,Get_3,Real_3
1	
1	Delivers_3
2	Best_4
1	
1	
1	From_1
1	
1	
2	
1	
1	
1	Drop_3
1	
1	
1	
1	
1	Up_3
1	Stay_3
1	War_1
1	
1	Good_3
2	
1	Up_3
1	New_3
1	
1	
1	
1	
1	
1	
1	
2	First_3
1	
1	Life_3
1	
1	
1	
3	3-D_3,Makes_3,Better_3
2	
1	
2	
1	First_3
1	
1	
1	
1	Life_3
1	
1	
1	New_3
2	Wins_3
1	
1	Slow_1
1	
2	
1	
1	
1	
2	
1	
1	Lost_1
1	Death_1
1	
1	
1	
1	
1	Real_3
1	
2	
2	First_3
1	
2	First_3
1	Super_3
1	
2	Rises_3
1	
1	From_1
2	
1	
1	
2	
1	
1	Leave_1
1	
1	
1	
1	
1	Drop_3
2	
1	
1	
2	New_3
1	
1	
2	First_3
1	
2	
1	
1	
1	Drop_3,Sinks_1
2	
1	
1	New_3
1	
1	
1	
1	Old_1
2	
1	Got_3,Up_3,From_1
2	
1	
1	
1	
2	Canada_3
1	
1	
1	
1	
1	
1	
1	Smart_3
2	New_3
1	
1	
2	
1	
1	Drop_3
1	
1	
1	
1	Drop_3
2	
1	
1	
1	
1	
1	
2	Wins_3
1	Stay_3
1	
1	
1	
1	
1	Rises_3
1	
1	
1	
1	
1	
1	
1	
1	Rises_3
2	
1	
1	
1	
1	From_1
1	
1	
1	
1	
2	
1	
1	
1	
1	
1	
1	
1	From_1
1	
1	
2	
2	
1	
1	
2	
1	Drop_3
1	
1	Get_3
1	
1	
1	Gift_3
1	
1	Up_3
1	
1	
1	Slow_1
1	
1	
1	
1	
2	
2	
2	Spain_3,Wins_3
1	
1	Fun_3
1	Get_3
1	
1	
1	
1	
1	Real_3
1	
1	
1	
1	
1	
2	Americans_3
1	
1	
1	
1	
1	Wins_3
1	
1	
1	Up_3,Real_3
2	
1	
1	
2	
1	
2	
1	
1	Up_3
1	
1	
1	
1	
1	
1	
1	
1	
2	Based_1
1	
1	
1	
1	
1	
1	
1	Get_3,From_1
2	Real_3
1	Makes_3
1	Fire_1
1	
2	
1	
1	
1	
1	New_3
1	
2	
1	
1	
1	Davis_3
2	Rises_3,First_3
1	
1	Real_3
1	
1	
1	
1	
1	Wins_3
1	
1	
1	
1	
1	
1	From_1
1	Wins_3
1	
1	
1	
2	
1	
1	
1	
1	Focus_3,Life_3
1	
1	
1	
2	
1	
2	
1	
1	
2	Rising_3
1	
2	
1	Super_3
1	
1	
1	
1	
1	
1	
1	
2	
1	
2	From_1,Best_4
1	Life_3
1	
1	
1	Drop_3,First_3
1	From_1
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	War_1
1	
1	
1	
1	
1	No_1
1	
1	From_1
1	Rises_3,Any_3,Nation_3
1	
1	
1	
1	
1	From_1
1	Sports_3
1	
1	Eyes_3
1	
1	
2	Life_3
2	
1	
1	From_1
1	
1	
1	
2	Real_3
1	Drop_3
1	
1	
2	
1	Up_3
1	
2	How_3
1	
2	New_3
1	
2	TV_3
1	
1	
1	
1	
1	From_1
2	
1	Up_3
2	
1	First_3
1	ESPN_3
1	
2	
1	From_1
1	
2	
1	
1	
1	
1	Drop_3
2	
1	
1	Drop_3
1	Home_3
1	
1	Rises_3
1	No_1,New_3
2	
1	Rises_3
1	
1	New_3
1	
1	
1	
1	
1	
1	Super_3,New_3
1	From_1
1	From_1
1	
1	
1	
1	
2	
1	
1	
1	
1	
2	
1	
1	
2	
1	
1	
1	
1	
1	
2	Best_4
1	
2	Spain_3
1	
2	
1	
1	
2	First_3
1	
1	From_1,Real_3
1	
1	
2	
1	
2	
1	
1	
1	
1	
1	
1	
1	
1	No_1
1	
1	New_3
1	Ally_3
1	
1	
1	
1	
1	
1	Got_3
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	New_3
3	First_3
2	Canada_3
1	
1	
1	
1	Jet_3
2	War_1
1	
1	
1	No_1,Poor_1
1	
2	
1	
1	Ally_3
1	From_1
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	Ambitious_3
1	
1	
1	Spain_3
1	
1	
1	
2	Spain_3,Country_3
1	New_3
1	
2	Rises_3,First_3
1	
1	
1	
1	
1	
1	
1	
2	
1	Rises_3
1	
1	
1	
1	
1	
1	Moving_3
2	
1	Rises_3
1	
1	
1	Reaches_1
1	
1	Real_3
1	
1	
1	
1	
1	
1	
1	
2	
1	First_3
1	Super_3
1	
1	
1	
2	Carlos_3,From_1
2	
1	
1	From_1
1	
1	
1	
3	Real_3
1	Canada_3,Drop_3
1	
1	
1	Drop_3,Men_3
1	
2	
1	From_1
1	
1	
1	Best_4
1	
1	
1	
2	
1	
2	Expands_3
1	Cold_1
1	
1	New_3
2	
1	First_3
1	
1	New_3,Rises_3
1	
1	
1	
1	
2	Real_3
2	
1	
1	Focus_3
1	Get_3
1	
2	
1	
1	
1	TV_3
1	
1	Up_3
1	
2	Real_3
1	From_1
1	
1	Malone_3
2	No_1,Serious_3
1	
1	
2	
2	
1	
1	
1	
1	
1	
1	
1	Real_3
2	
1	
1	
1	
1	
1	
1	
1	
1	Drop_3
2	
1	
1	
1	Care_3
2	New_3
1	
2	
2	
1	
1	Cool_3
1	
1	
1	From_1
1	
1	
1	
1	
1	
1	
1	
1	
2	
1	
1	
1	
2	
1	
1	Rises_3,From_1
2	
1	
1	
1	
1	
1	
2	
1	
1	
1	Real_3
1	
1	Rises_3
1	From_1
1	
1	
1	Full_3
1	Heart_3
1	Cold_1
1	
1	
1	Rises_3
1	
2	
1	
1	
2	
1	
1	
1	
1	
2	
1	Very_3
1	
1	
1	
1	
1	
1	
1	Drop_3,Cold_1
1	
1	
1	
1	Up_3
1	
1	
1	
1	
2	New_3
1	
2	
2	
1	
1	
2	
1	
1	
1	
1	
2	
1	
1	
1	
1	
1	
2	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	New_3
1	
1	Canada_3
1	
2	
1	
1	
1	
1	
1	Sinks_1
1	
1	
1	
1	
1	New_3
1	
1	
1	
1	
1	
1	
1	
2	
1	Canada_3
1	Drop_3
1	
1	
1	
1	
1	
1	Bad_0
1	Dead_1,War_1
2	From_1
1	
1	
2	Jet_3
1	
1	
1	Inside_1
1	
1	Wins_3
2	
1	
1	From_1
1	
1	
2	
1	Up_3
1	Get_3
1	
1	
2	
1	Sinks_1
2	
2	
2	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	Rises_3,Cold_1
2	
1	
1	
1	
1	
1	Drop_3
1	
1	Drop_3
1	
1	
2	
1	From_1,Weekend_3
1	War_1
1	
1	Favor_3
2	
1	Prepare_3
1	
2	
2	Rises_3
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
2	
1	
1	
1	
1	First_3
1	
1	
2	
1	From_1
1	
1	
1	
2	
1	
2	Rises_3
1	Real_3
2	
1	New_3,Old_1
2	
2	
1	Eyes_3
1	
1	
2	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
2	
2	Drop_3
1	
1	Sex_3
1	Reaches_1
1	
1	
1	
1	
2	Life_3
1	Get_3,Gift_3
1	
1	
1	
1	
1	Rises_3
1	
1	
1	
1	
1	
2	
1	Up_3
2	From_1
1	
1	Drop_3
1	
1	Drop_3
2	
2	
2	
1	Nation_3
1	
2	
2	
1	
2	
1	
1	
1	Best_4
1	Get_3
1	
1	Sinks_1
1	
1	
1	Nation_3
1	
1	
1	
1	
1	
1	
2	
1	Block_1
1	
1	
1	
1	
1	
1	
1	
1	From_1
1	New_3
1	
1	No_1
1	Lacking_1
1	
1	
2	
2	
1	
2	
2	New_3
1	Full_3
1	
1	
1	New_3
1	From_1
1	
1	
1	
1	Block_1
1	ESPN_3
1	Fire_1
1	
1	Further_3
1	
1	Food_3
1	Fire_1
1	
1	New_3
1	
1	
1	
2	Internet_3
1	Hot_3
1	
1	New_3
1	Assured_3
1	Leave_1,Up_3
2	
1	
1	
1	
1	
1	
