Date,Open,High,Low,Close,Volume,Adj Close
2015-11-04,117.940002,118.260002,115.760002,115.889999,1002400,115.889999
2015-11-03,116.510002,118.339996,116.419998,117.800003,1078100,117.800003
2015-11-02,115.769997,117.650002,115.309998,117.209999,647600,117.209999
2015-10-30,115.339996,116.00,114.660004,115.360001,1056700,115.360001
2015-10-29,115.309998,116.029999,114.589996,115.410004,856200,115.410004
2015-10-28,113.489998,116.349998,113.029999,115.980003,1737600,115.980003
2015-10-27,114.68,114.910004,112.970001,113.00,1510300,113.00
2015-10-26,115.870003,116.68,114.980003,115.50,778600,115.50
2015-10-23,115.389999,116.260002,114.57,116.080002,995900,116.080002
2015-10-22,110.199997,115.599998,108.010002,114.089996,1359600,114.089996
2015-10-21,112.779999,113.620003,111.349998,111.559998,1203300,111.559998
2015-10-20,111.279999,112.709999,111.040001,112.300003,839600,112.300003
2015-10-19,110.860001,111.459999,110.559998,111.25,1245400,111.25
2015-10-16,110.839996,111.82,110.029999,111.57,982800,111.57
2015-10-15,108.699997,110.699997,108.099998,110.620003,871800,110.620003
2015-10-14,108.099998,108.639999,107.18,107.57,1202200,107.57
2015-10-13,108.940002,109.589996,107.82,107.989998,1123000,107.989998
2015-10-12,110.900002,111.160004,109.379997,109.830002,993200,109.830002
2015-10-09,112.07,112.690002,110.199997,111.099998,1178300,111.099998
2015-10-08,111.43,112.32,110.889999,112.050003,1587000,112.050003
2015-10-07,112.050003,113.059998,110.32,111.860001,1155800,111.860001
2015-10-06,111.349998,111.699997,110.099998,111.019997,939300,111.019997
2015-10-05,109.879997,112.169998,107.57,111.879997,919000,111.879997
2015-10-02,105.82,108.730003,104.589996,108.589996,1504700,108.589996
2015-10-01,109.059998,109.720001,107.580002,109.610001,1269600,109.610001
2015-09-30,107.650002,109.300003,107.099998,109.129997,1602500,109.129997
2015-09-29,104.379997,106.730003,103.43,106.449997,1648200,106.449997
2015-09-28,107.010002,108.50,103.440002,103.790001,2013400,103.790001
2015-09-25,108.099998,108.699997,107.330002,108.059998,850600,108.059998
