Date,Open,High,Low,Close,Volume,Adj Close
2015-11-04,187.270004,188.820007,186.580002,187.800003,317400,187.800003
2015-11-03,187.869995,188.75,186.25,186.970001,443300,186.970001
2015-11-02,186.350006,189.50,185.669998,188.850006,406700,188.850006
2015-10-30,184.679993,187.039993,184.160004,186.350006,621900,186.350006
2015-10-29,183.399994,184.570007,183.100006,184.240005,258000,184.240005
2015-10-28,182.940002,184.589996,181.149994,184.199997,482900,184.199997
2015-10-27,182.00,183.210007,180.149994,183.089996,524600,183.089996
2015-10-26,177.550003,184.589996,176.860001,182.910004,1076800,182.910004
2015-10-23,176.809998,177.490005,175.690002,176.860001,793500,176.860001
2015-10-22,173.860001,176.880005,172.990005,175.50,1001900,175.50
2015-10-21,174.979996,175.729996,172.690002,172.949997,391900,172.949997
2015-10-20,173.649994,174.889999,173.100006,174.179993,520800,174.179993
2015-10-19,173.110001,174.610001,172.899994,174.550003,334400,174.550003
2015-10-16,174.979996,175.240005,172.600006,173.710007,414900,173.710007
2015-10-15,174.720001,174.899994,172.300003,174.639999,349500,174.639999
2015-10-14,173.979996,175.210007,173.210007,173.550003,447500,173.550003
2015-10-13,174.050003,175.860001,171.960007,174.149994,341700,174.149994
2015-10-12,173.770004,174.630005,172.770004,174.229996,287200,174.229996
2015-10-09,173.800003,174.899994,173.059998,173.699997,565600,173.699997
2015-10-08,167.899994,174.339996,166.029999,173.970001,710300,173.970001
2015-10-07,166.009995,168.470001,165.00,167.759995,694000,167.759995
2015-10-06,164.080002,165.600006,163.639999,165.020004,484400,164.770004
2015-10-05,160.770004,164.449997,160.009995,164.320007,677700,164.071067
2015-10-02,154.919998,159.809998,154.679993,159.710007,600600,159.468051
2015-10-01,157.589996,157.860001,156.25,157.75,586600,157.511013
2015-09-30,154.660004,156.919998,154.009995,156.699997,563600,156.462601
2015-09-29,153.350006,155.110001,152.490005,153.119995,512500,152.888023
2015-09-28,152.860001,153.889999,152.00,152.929993,790200,152.698308
2015-09-25,155.600006,155.619995,153.360001,154.210007,429500,153.976383
2015-09-24,151.800003,154.970001,150.910004,153.910004,651200,153.676834
2015-09-23,155.139999,155.179993,152.860001,153.339996,415200,153.107691
2015-09-22,156.309998,156.710007,154.119995,155.029999,428900,154.795133
2015-09-21,157.970001,159.580002,157.610001,158.220001,359500,157.980302
2015-09-18,160.00,160.559998,157.149994,157.490005,799500,157.251413
2015-09-17,162.059998,163.979996,161.029999,161.470001,456800,161.225379
2015-09-16,160.410004,162.779999,160.009995,162.339996,349300,162.094056
2015-09-15,159.369995,160.929993,158.520004,160.580002,324100,160.336728
2015-09-14,158.330002,159.119995,156.949997,158.679993,337700,158.439597
2015-09-11,156.820007,158.539993,156.279999,158.320007,425800,158.080157
2015-09-10,157.770004,160.139999,157.770004,159.039993,372700,158.799052
2015-09-09,162.149994,162.149994,158.050003,158.350006,249800,158.11011
2015-09-08,158.660004,160.649994,157.610001,160.630005,350500,160.386655
2015-09-04,157.759995,158.350006,155.369995,156.279999,319800,156.043239
2015-09-03,159.070007,162.529999,158.210007,158.740005,508200,158.499519
2015-09-02,157.600006,158.75,155.869995,158.729996,487000,158.489524
2015-09-01,158.789993,159.389999,154.839996,155.860001,632600,155.623877
2015-08-31,162.759995,164.029999,160.839996,162.089996,481100,161.844435
2015-08-28,162.490005,164.190002,162.059998,164.050003,356900,163.801472
2015-08-27,159.139999,163.899994,158.440002,163.25,633400,163.002681
2015-08-26,157.440002,157.990005,154.820007,157.449997,720900,157.211465
2015-08-25,158.759995,159.039993,154.029999,154.25,838300,154.016316
2015-08-24,155.059998,159.369995,152.789993,155.020004,982500,154.785153
2015-08-21,164.720001,164.960007,161.419998,161.740005,525300,161.494974
2015-08-20,167.899994,169.220001,165.690002,165.710007,352200,165.458961
2015-08-19,170.419998,171.080002,168.050003,169.220001,272200,168.963638
2015-08-18,171.080002,171.779999,170.669998,171.380005,272300,171.120369
2015-08-17,169.160004,171.539993,168.059998,171.210007,257600,170.950628
2015-08-14,168.470001,169.820007,166.320007,169.729996,372200,169.47286
2015-08-13,168.240005,169.800003,167.399994,169.059998,217000,168.803877
2015-08-12,167.490005,168.919998,166.339996,168.509995,293200,168.254707
2015-08-11,168.139999,169.050003,166.889999,168.919998,289500,168.664089
2015-08-10,169.389999,170.630005,168.679993,169.970001,308400,169.712502
2015-08-07,166.470001,168.300003,166.289993,168.270004,332400,168.01508
2015-08-06,167.389999,168.289993,166.270004,166.949997,343900,166.697073
2015-08-05,167.740005,169.410004,166.860001,167.389999,300400,167.136408
2015-08-04,165.410004,166.929993,165.029999,166.740005,462900,166.487399
2015-08-03,167.460007,167.720001,164.330002,165.410004,397800,165.159412
2015-07-31,167.889999,168.020004,166.460007,167.270004,427300,167.016595
2015-07-30,165.990005,167.630005,165.389999,167.070007,271400,166.816901
2015-07-29,164.179993,167.050003,163.800003,166.770004,427500,166.517353
2015-07-28,164.380005,164.970001,162.529999,164.25,1080100,164.001166
2015-07-27,161.970001,165.059998,158.210007,164.25,1700300,164.001166
2015-07-24,173.470001,174.240005,171.460007,172.110001,442500,171.849259
2015-07-23,174.779999,176.160004,173.630005,173.809998,384900,173.54668
2015-07-22,174.570007,176.210007,174.220001,175.00,326400,174.73488
2015-07-21,176.479996,176.889999,174.740005,174.970001,363200,174.704927
2015-07-20,176.889999,177.820007,176.520004,176.990005,175700,176.721871
2015-07-17,177.160004,177.270004,176.350006,176.960007,207200,176.691917
2015-07-16,177.25,177.970001,176.470001,177.080002,178400,176.811731
2015-07-15,176.809998,177.229996,175.580002,175.899994,269000,175.63351
2015-07-14,176.199997,177.009995,175.410004,176.809998,262800,176.542135
2015-07-13,174.190002,176.289993,173.820007,175.949997,449400,175.683438
2015-07-10,173.860001,173.940002,171.690002,172.350006,456300,172.088901
2015-07-09,173.470001,174.369995,171.300003,171.559998,341700,171.300089
2015-07-08,174.039993,174.360001,170.679993,171.320007,360700,171.060462
2015-07-07,174.00,175.080002,171.639999,175.020004,458000,174.505237
2015-07-06,172.880005,174.729996,172.199997,173.570007,305000,173.059505
2015-07-02,174.710007,174.889999,173.600006,174.589996,461800,174.076494
2015-07-01,173.970001,174.270004,172.660004,174.020004,320400,173.508178
2015-06-30,174.610001,175.139999,172.139999,172.460007,496800,171.952769
2015-06-29,174.729996,175.889999,172.350006,172.570007,349700,172.062446
2015-06-26,175.729996,176.860001,175.190002,175.979996,329500,175.462405
2015-06-25,175.949997,176.589996,174.910004,175.089996,226300,174.575023
2015-06-24,176.369995,177.350006,175.389999,175.690002,297400,175.173265
2015-06-23,177.809998,178.679993,176.570007,176.910004,330000,176.389678
2015-06-22,177.550003,178.919998,177.360001,177.789993,238100,177.267079
2015-06-19,176.899994,177.25,176.050003,176.149994,830900,175.631903
2015-06-18,174.830002,177.389999,174.610001,177.009995,376300,176.489374
2015-06-17,174.339996,175.229996,173.339996,174.440002,211300,173.926941
2015-06-16,174.059998,174.940002,173.490005,174.080002,234900,173.567999
2015-06-15,174.089996,174.270004,172.360001,173.970001,270900,173.458322
2015-06-12,177.149994,177.229996,175.389999,175.839996,189500,175.322817
2015-06-11,177.220001,178.330002,176.929993,177.710007,265600,177.187328
2015-06-10,175.789993,177.369995,175.779999,177.039993,199900,176.519285
2015-06-09,175.080002,175.740005,174.270004,175.070007,202600,174.555093
2015-06-08,174.550003,176.610001,174.160004,174.50,188100,173.986762
2015-06-05,174.160004,175.169998,173.009995,175.070007,232700,174.555093
2015-06-04,175.830002,175.830002,174.020004,174.330002,260600,173.817264
2015-06-03,176.229996,176.929993,175.240005,176.419998,180100,175.901113
2015-06-02,174.580002,176.789993,173.979996,175.729996,214500,175.21314
2015-06-01,175.580002,175.580002,173.460007,174.910004,286400,174.39556
2015-05-29,176.589996,176.589996,174.369995,174.960007,314700,174.445416
2015-05-28,177.50,177.639999,176.009995,177.179993,224900,176.658872
2015-05-27,176.690002,178.00,176.059998,177.690002,251200,177.167382
2015-05-26,176.479996,177.070007,174.970001,175.710007,290800,175.19321
2015-05-22,177.270004,177.720001,176.600006,177.149994,267600,176.628962
2015-05-21,177.009995,177.639999,176.020004,177.199997,278800,176.678818
2015-05-20,176.570007,177.399994,175.580002,176.889999,263200,176.369732
2015-05-19,176.449997,176.720001,175.399994,176.610001,256400,176.090557
2015-05-18,175.399994,176.539993,174.919998,176.210007,282100,175.691739
2015-05-15,176.009995,176.990005,175.059998,176.080002,676000,175.562117
2015-05-14,175.320007,176.619995,174.600006,176.350006,442700,175.831327
2015-05-13,173.210007,174.929993,171.610001,174.169998,441600,173.657731
2015-05-12,170.360001,172.649994,169.869995,172.429993,401300,171.922843
2015-05-11,171.580002,172.479996,171.080002,171.119995,422000,170.616698
2015-05-08,170.759995,172.770004,169.919998,172.339996,561400,171.833111
2015-05-07,167.589996,169.160004,166.770004,168.880005,379600,168.383296
2015-05-06,169.130005,169.490005,166.850006,168.320007,506200,167.824946
2015-05-05,169.649994,170.850006,168.179993,168.240005,323300,167.745179
2015-05-04,169.570007,171.080002,168.770004,170.399994,393700,169.898815
2015-05-01,168.529999,170.139999,167.720001,169.509995,478300,169.011433
2015-04-30,170.410004,170.649994,167.880005,168.169998,676800,167.675378
2015-04-29,171.759995,172.869995,169.279999,171.149994,432800,170.646609
2015-04-28,170.300003,172.940002,169.509995,172.929993,580400,172.421373
2015-04-27,174.520004,176.410004,172.039993,172.550003,693800,172.042501
2015-04-24,169.940002,170.699997,168.009995,169.919998,659600,169.420231
2015-04-23,168.289993,170.820007,167.440002,170.050003,553500,169.549853
2015-04-22,168.229996,169.029999,165.949997,168.929993,594000,168.433137
2015-04-21,169.270004,169.639999,168.039993,168.240005,536100,167.745179
2015-04-20,167.779999,169.580002,167.100006,169.089996,369600,168.59267
2015-04-17,169.529999,169.529999,166.009995,167.080002,405500,166.588588
2015-04-16,170.619995,171.440002,169.210007,170.649994,276400,170.14808
2015-04-15,170.410004,171.559998,169.339996,171.220001,344100,170.71641
2015-04-14,168.570007,169.779999,167.740005,169.619995,244800,169.12111
2015-04-13,170.610001,170.610001,168.929993,169.130005,370000,168.632561
2015-04-10,171.289993,171.449997,169.839996,170.309998,312300,169.809083
2015-04-09,169.690002,170.690002,168.820007,170.490005,561600,169.988562
2015-04-08,170.910004,172.059998,169.50,169.779999,722600,169.280643
2015-04-07,171.889999,172.839996,170.800003,170.949997,277500,170.197937
2015-04-06,170.75,172.910004,170.429993,172.130005,385500,171.372753
2015-04-02,169.850006,172.649994,169.350006,171.380005,405300,170.626053
2015-04-01,171.410004,171.410004,168.919998,169.770004,582400,169.023135
2015-03-31,173.009995,173.600006,171.669998,172.00,446200,171.24332
2015-03-30,172.320007,174.190002,171.75,174.020004,245800,173.254438
2015-03-27,169.770004,172.110001,169.440002,171.410004,441700,170.65592
2015-03-26,170.470001,170.910004,169.809998,170.479996,389200,169.730003
2015-03-25,171.940002,172.720001,170.649994,170.649994,514500,169.899253
2015-03-24,170.860001,172.240005,170.529999,171.809998,316600,171.054154
2015-03-23,171.740005,172.169998,170.800003,171.50,351300,170.74552
2015-03-20,169.770004,171.860001,168.479996,171.429993,592100,170.675821
2015-03-19,170.429993,170.429993,168.160004,169.169998,302500,168.425769
2015-03-18,168.369995,171.589996,166.320007,171.009995,417200,170.25767
2015-03-17,168.75,169.759995,167.289993,168.779999,346900,168.037485
2015-03-16,168.139999,170.440002,167.949997,170.380005,297700,169.630452
2015-03-13,168.240005,168.539993,165.919998,166.919998,243400,166.185667
2015-03-12,166.00,168.839996,165.820007,168.600006,300700,167.858284
2015-03-11,165.610001,166.520004,165.070007,165.970001,410700,165.239849
2015-03-10,166.580002,167.710007,165.610001,165.610001,320400,164.881433
2015-03-09,165.839996,168.529999,165.660004,168.100006,460100,167.360484
2015-03-06,167.139999,167.910004,165.50,166.009995,351500,165.279667
2015-03-05,166.899994,168.800003,166.289993,168.610001,332800,167.868235
2015-03-04,166.869995,167.020004,165.25,166.789993,359900,166.056234
2015-03-03,167.639999,168.710007,166.860001,167.350006,362000,166.613783
2015-03-02,167.570007,168.690002,167.00,168.550003,307000,167.808501
2015-02-27,168.410004,169.639999,167.490005,167.570007,348400,166.832817
2015-02-26,168.399994,169.330002,167.710007,168.570007,304900,167.828417
2015-02-25,167.699997,168.320007,167.160004,168.029999,411700,167.290784
2015-02-24,168.029999,168.110001,166.889999,167.869995,237600,167.131485
2015-02-23,168.210007,168.880005,167.720001,168.410004,368200,167.669118
2015-02-20,167.179993,168.639999,165.460007,168.300003,268800,167.559601
2015-02-19,167.110001,168.029999,166.960007,167.399994,291600,166.663551
2015-02-18,167.910004,168.610001,167.509995,168.169998,321900,167.430168
2015-02-17,165.589996,168.300003,165.300003,167.820007,586300,167.081717
2015-02-13,166.279999,167.479996,165.490005,166.229996,518500,165.4987
2015-02-12,163.839996,165.130005,163.520004,165.070007,394300,164.343815
2015-02-11,163.419998,164.220001,162.820007,163.380005,316600,162.661247
2015-02-10,163.050003,163.470001,162.289993,163.380005,390500,162.661247
2015-02-09,160.639999,162.990005,160.639999,161.899994,459200,161.187747
2015-02-06,162.800003,162.990005,160.600006,161.119995,335100,160.41118
2015-02-05,158.119995,162.529999,157.880005,162.110001,669100,161.39683
2015-02-04,158.899994,159.649994,157.690002,158.119995,422700,157.424378
2015-02-03,157.039993,159.720001,157.039993,159.660004,568100,158.957611
2015-02-02,154.789993,157.339996,153.990005,157.300003,503800,156.607993
2015-01-30,154.860001,155.869995,153.899994,154.339996,503800,153.661008
2015-01-29,154.190002,156.710007,154.039993,156.429993,598800,155.74181
2015-01-28,158.419998,158.419998,153.949997,154.559998,488700,153.880042
2015-01-27,153.889999,157.809998,153.229996,157.179993,721800,156.488511
2015-01-26,157.759995,161.850006,153.729996,155.699997,779400,155.015026
2015-01-23,149.919998,151.259995,149.509995,149.699997,621000,149.041422
2015-01-22,149.009995,150.470001,147.089996,150.229996,428200,149.569089
2015-01-21,145.429993,147.740005,145.429993,147.550003,376100,146.900886
2015-01-20,147.089996,147.279999,145.339996,146.039993,619800,145.39752
2015-01-16,145.300003,145.940002,144.619995,145.75,776300,145.108802
2015-01-15,148.039993,148.479996,145.380005,145.880005,732000,145.238235
2015-01-14,146.869995,148.350006,146.210007,148.039993,478300,147.388721
2015-01-13,150.449997,151.789993,147.070007,148.830002,400600,148.175254
2015-01-12,151.960007,152.660004,148.910004,149.169998,425600,148.513755
2015-01-09,152.589996,153.210007,150.940002,151.369995,302400,150.704073
2015-01-08,152.009995,153.139999,150.960007,152.210007,625200,151.540389
2015-01-07,151.25,151.770004,149.960007,151.190002,421100,150.524872
2015-01-06,152.149994,152.369995,148.660004,149.910004,422500,149.001602
2015-01-05,155.330002,155.550003,151.75,152.029999,449600,151.108751
2015-01-02,156.660004,157.309998,154.320007,156.619995,254600,155.670933
2014-12-31,158.800003,159.589996,156.259995,156.350006,216800,155.40258
2014-12-30,159.399994,159.410004,158.139999,158.309998,148700,157.350695
2014-12-29,159.309998,160.229996,158.729996,159.619995,181600,158.652754
2014-12-26,160.059998,160.880005,159.580002,159.809998,131200,158.841605
2014-12-24,159.639999,160.410004,159.429993,159.75,97600,158.781971
2014-12-23,158.399994,159.910004,157.820007,159.539993,300500,158.573237
2014-12-22,156.009995,157.990005,156.009995,157.919998,257800,156.963059
2014-12-19,158.589996,159.380005,156.320007,156.399994,930000,155.452265
2014-12-18,154.229996,157.639999,153.669998,157.589996,493200,156.635057
2014-12-17,150.929993,152.460007,148.149994,151.949997,720100,151.029234
2014-12-16,151.00,153.660004,150.830002,150.929993,371600,150.01541
2014-12-15,151.009995,151.729996,149.179993,150.800003,442100,149.886208
2014-12-12,151.550003,153.020004,149.860001,149.889999,296400,148.981719
2014-12-11,153.440002,155.130005,152.710007,153.029999,225000,152.102691
2014-12-10,155.860001,155.860001,152.470001,153.059998,316400,152.132508
2014-12-09,153.899994,156.169998,153.850006,156.070007,390100,155.124278
2014-12-08,157.990005,158.869995,154.399994,155.389999,397500,154.448391
2014-12-05,158.789993,159.160004,157.75,158.119995,206800,157.161844
2014-12-04,159.259995,160.089996,158.070007,158.789993,188800,157.827782
2014-12-03,157.179993,159.759995,157.119995,159.649994,391700,158.682571
2014-12-02,156.190002,157.369995,155.570007,156.979996,348900,156.028752
2014-12-01,157.059998,157.410004,155.25,155.789993,346300,154.845961
2014-11-28,159.669998,159.669998,157.449997,157.820007,233500,156.863674
2014-11-26,160.190002,160.240005,158.190002,159.529999,241300,158.563303
2014-11-25,159.110001,160.600006,158.75,160.479996,344700,159.507544
2014-11-24,158.429993,159.119995,157.509995,158.600006,175700,157.638946
2014-11-21,158.399994,159.619995,157.800003,158.220001,291200,157.261244
2014-11-20,156.309998,157.600006,155.220001,157.210007,208200,156.25737
2014-11-19,155.929993,156.800003,155.089996,156.690002,274200,155.740516
2014-11-18,156.570007,158.070007,156.130005,156.279999,386500,155.332997
2014-11-17,156.770004,157.529999,156.25,156.399994,398100,155.452265
2014-11-14,156.479996,157.940002,156.220001,157.25,318900,156.297121
2014-11-13,156.759995,158.199997,156.369995,156.740005,283400,155.790216
2014-11-12,156.539993,157.419998,156.229996,156.759995,332400,155.810084
2014-11-11,158.369995,158.990005,156.970001,157.419998,307900,156.466089
2014-11-10,158.179993,158.779999,157.529999,158.529999,304200,157.569363
2014-11-07,158.100006,158.839996,157.460007,158.259995,356700,157.300995
2014-11-06,157.00,158.309998,156.440002,158.229996,511400,157.271178
2014-11-05,155.779999,158.050003,155.259995,157.059998,453900,156.108269
2014-11-04,158.649994,159.190002,157.210007,157.539993,439000,156.585357
2014-11-03,158.199997,159.740005,157.429993,158.610001,524500,157.64888
2014-10-31,156.919998,159.190002,156.550003,158.300003,765100,157.340761
2014-10-30,153.679993,155.339996,153.449997,154.830002,434900,153.891787
2014-10-29,154.350006,154.960007,153.300003,154.160004,732600,153.225849
2014-10-28,151.220001,154.419998,151.220001,154.419998,489300,153.484268
2014-10-27,152.00,153.179993,149.320007,150.940002,565100,150.025359
2014-10-24,150.529999,151.580002,149.320007,151.179993,582000,150.263895
2014-10-23,148.660004,150.899994,148.660004,150.529999,462400,149.61784
2014-10-22,148.559998,149.710007,146.539993,146.630005,579800,145.741479
2014-10-21,145.789993,148.720001,145.589996,148.690002,434500,147.788994
2014-10-20,143.979996,145.110001,142.800003,144.669998,439200,143.793349
2014-10-17,142.399994,145.25,142.399994,144.470001,423300,143.594564
2014-10-16,138.869995,141.75,137.550003,141.110001,530900,140.254924
2014-10-15,139.759995,141.229996,137.339996,140.50,507900,139.64862
2014-10-14,139.509995,142.809998,139.070007,141.639999,614400,140.781711
2014-10-13,142.119995,142.690002,138.449997,138.630005,414300,137.789956
2014-10-10,143.550003,143.820007,141.740005,141.800003,413900,140.940745
2014-10-09,147.00,147.00,143.25,143.25,325200,142.381956
2014-10-08,143.240005,147.259995,142.600006,147.119995,496400,146.2285
2014-10-07,144.919998,146.070007,143.509995,143.570007,316200,142.501235
2014-10-06,147.570007,147.960007,146.240005,146.800003,314400,145.707185
2014-10-03,145.630005,146.759995,145.089996,146.589996,288200,145.498742
2014-10-02,145.460007,145.830002,143.520004,144.830002,442200,143.751849
2014-10-01,146.279999,146.279999,144.740005,145.350006,451900,144.267983
2014-09-30,146.869995,147.570007,145.660004,146.289993,447400,145.200972
2014-09-29,145.419998,147.460007,145.419998,147.020004,295800,145.925549
2014-09-26,145.479996,147.809998,144.800003,147.380005,277800,146.282869
2014-09-25,147.300003,147.309998,145.550003,145.559998,294400,144.476411
2014-09-24,146.910004,148.169998,146.50,147.990005,264100,146.888329
2014-09-23,147.460007,147.770004,146.740005,146.919998,210900,145.826287
2014-09-22,149.050003,149.050003,147.270004,147.559998,299400,146.461522
2014-09-19,151.279999,151.380005,149.50,149.539993,434600,148.426778
2014-09-18,149.979996,150.449997,149.520004,150.229996,243100,149.111644
2014-09-17,148.309998,150.600006,147.979996,149.630005,387300,148.51612
2014-09-16,147.110001,148.460007,146.770004,147.880005,213100,146.779147
2014-09-15,146.899994,147.460007,146.289993,147.050003,292000,145.955324
2014-09-12,147.470001,147.800003,146.740005,147.130005,256100,146.034731
2014-09-11,147.419998,147.869995,147.020004,147.660004,343900,146.560784
2014-09-10,147.889999,148.490005,147.199997,148.149994,204400,147.047126
2014-09-09,149.300003,149.300003,147.710007,148.199997,192000,147.096757
2014-09-08,149.669998,149.800003,149.020004,149.130005,292100,148.019842
2014-09-05,148.820007,149.779999,148.190002,149.570007,367800,148.456569
2014-09-04,149.619995,150.149994,148.309998,148.830002,347600,147.722072
2014-09-03,150.690002,151.190002,149.300003,149.610001,211600,148.496264
2014-09-02,150.949997,151.50,149.690002,150.229996,277700,149.111644
2014-08-29,150.580002,151.139999,149.860001,150.559998,223000,149.439189
