Date,Open,High,Low,Close,Volume,Adj Close,predict_news_word,predict_news_sentiment,predict_news_event,predict_twitter_word,predict_twitter_sentiment,predict_twitter_event
2015-11-4,2110.600098,2114.590088,2096.97998,2102.310059,4078870000,2102.310059,-23.1426637931,,,,,
2015-11-3,2102.629883,2116.47998,2097.51001,2109.790039,4272060000,2109.790039,9.5789612314,,,,,
2015-11-2,2080.76001,2106.199951,2080.76001,2104.050049,3760020000,2104.050049,-57.584903586,,,,,
2015-10-30,2090,2094.320068,2079.340088,2079.360107,4256200000,2079.360107,6.4213559744,,,,,
2015-10-29,2088.350098,2092.52002,2082.629883,2089.409912,4008940000,2089.409912,5.71365576312,,,,,
2015-10-28,2066.47998,2090.350098,2063.110107,2090.350098,4698110000,2090.350098,0.86659571314,,,,,
2015-10-27,2068.75,2070.370117,2058.840088,2065.889893,4216880000,2065.889893,7.76264736753,,,,,
2015-10-26,2075.080078,2075.139893,2066.530029,2071.179932,3385800000,2071.179932,-12.6607756489,,,,,
2015-10-23,2058.189941,2079.73999,2058.189941,2075.149902,4108460000,2075.149902,9.37766360571,,,,,
2015-10-22,2021.880005,2055.199951,2021.880005,2052.51001,4430850000,2052.51001,23.8017145714,,,,,
2015-10-21,2033.469971,2037.969971,2017.219971,2018.939941,3627790000,2018.939941,-3.92471575109,,,,,
2015-10-20,2033.130005,2039.119995,2026.609985,2030.77002,3331500000,2030.77002,1.42406926475,,,,,
2015-10-19,2031.72998,2034.449951,2022.310059,2033.660034,3287320000,2033.660034,,,,,,
2015-10-16,2024.369995,2033.540039,2020.459961,2033.109985,3595430000,2033.109985,8.56247795525,,,,,
2015-10-15,1996.469971,2024.150024,1996.469971,2023.859985,3746290000,2023.859985,19.4932726576,,,,,
2015-10-14,2003.660034,2009.560059,1990.72998,1994.23999,3644590000,1994.23999,20.2708705365,,,,,
2015-10-13,2015,2022.339966,2001.780029,2003.689941,3401920000,2003.689941,-13.6560653834,,,,,
2015-10-12,2015.650024,2018.660034,2010.550049,2017.459961,2893250000,2017.459961,-3.85361483725,,,,,
2015-10-9,2013.72998,2020.130005,2007.609985,2014.890015,3706900000,2014.890015,4.15973161784,,,,,
2015-10-8,1994.01001,2016.5,1987.530029,2013.430054,3939140000,2013.430054,6.32772154017,,,,,
2015-10-7,1982.339966,1999.310059,1976.439941,1995.829956,4666470000,1995.829956,35.6525961186,,,,,
2015-10-6,1986.630005,1991.619995,1971.98999,1979.920044,4202400000,1979.920044,-1.30590228059,,,,,
2015-10-5,1954.329956,1989.170044,1954.329956,1987.050049,4334490000,1987.050049,2.76753470505,,,,,
2015-10-2,1921.77002,1951.359985,1893.699951,1951.359985,4378570000,1951.359985,3.36706581452,,,,,
2015-10-1,1919.650024,1927.209961,1900.699951,1923.819946,3983600000,1923.819946,3.24056088089,,,,,
2015-9-30,1887.140015,1920.530029,1887.140015,1920.030029,4525070000,1920.030029,7.17461546355,,,,,
2015-9-29,1881.900024,1899.47998,1871.910034,1884.089966,4132390000,1884.089966,12.1557130421,,,,,
2015-9-28,1929.180054,1929.180054,1879.209961,1881.77002,4326660000,1881.77002,-105.144441588,,,,,
2015-9-25,1935.930054,1952.890015,1921.5,1931.339966,3721870000,1931.339966,8.87309323597,,,,,
2015-9-24,1934.810059,1937.170044,1908.920044,1932.23999,4091530000,1932.23999,-17.1283468772,,,,,
2015-9-23,1943.23999,1949.52002,1932.569946,1938.76001,3190530000,1938.76001,-0.0135197020346,,,,,
2015-9-22,1961.390015,1961.390015,1929.219971,1942.73999,3808260000,1942.73999,-5.13198192163,,,,,
2015-9-21,1960.839966,1979.640015,1955.800049,1966.969971,3269350000,1966.969971,10.7177790991,,,,,
2015-9-18,1989.660034,1989.660034,1953.449951,1958.030029,6021240000,1958.030029,12.676800701,,,,,
2015-9-17,1995.329956,2020.859985,1986.72998,1990.199951,4183790000,1990.199951,4.92267176988,,,,,
2015-9-16,1978.02002,1997.26001,1977.930054,1995.310059,3630680000,1995.310059,-15.0047540062,,,,,
2015-9-15,1955.099976,1983.189941,1954.300049,1978.089966,3239860000,1978.089966,5.67944528496,,,,,
2015-9-14,1963.060059,1963.060059,1948.27002,1953.030029,3000200000,1953.030029,29.3429369452,,,,,
2015-9-11,1951.449951,1961.050049,1939.189941,1961.050049,3218590000,1961.050049,9.08857002467,,,,,
2015-9-10,1941.589966,1965.290039,1937.189941,1952.290039,3626320000,1952.290039,-27.1739488754,,,,,
2015-9-9,1971.449951,1988.630005,1937.880005,1942.040039,3652120000,1942.040039,4.30878374511,,,,,
2015-9-8,1927.300049,1970.420044,1927.300049,1969.410034,3548650000,1969.410034,15.3240244559,,,,,
2015-9-4,1947.76001,1947.76001,1911.209961,1921.219971,3167090000,1921.219971,5.98070806086,,,,,
2015-9-3,1950.790039,1975.01001,1944.719971,1951.130005,3520700000,1951.130005,12.5684811934,,,,,
2015-9-2,1916.52002,1948.910034,1916.52002,1948.859985,3742620000,1948.859985,12.3411496947,,,,,
2015-9-1,1970.089966,1970.089966,1903.069946,1913.849976,4371850000,1913.849976,11.3086413664,,,,,
2015-8-31,1986.72998,1986.72998,1965.97998,1972.180054,3915100000,1972.180054,-2.97432897831,,,,,
2015-8-28,1986.060059,1993.47998,1975.189941,1988.869995,3949080000,1988.869995,-20.8972422409,,,,,
2015-8-27,1942.77002,1989.599976,1942.77002,1987.660034,5006390000,1987.660034,12.2753813494,,,,,
2015-8-26,1872.75,1943.089966,1872.75,1940.51001,5338250000,1940.51001,-7.73793979997,,,,,
2015-8-25,1898.079956,1948.040039,1867.079956,1867.609985,5183560000,1867.609985,-12.6913216953,,,,,
2015-8-24,1965.150024,1965.150024,1867.01001,1893.209961,6612690000,1893.209961,19.0776057767,,,,,
2015-8-21,2034.079956,2034.079956,1970.890015,1970.890015,5018240000,1970.890015,23.5551858259,,,,,
2015-8-20,2076.610107,2076.610107,2035.72998,2035.72998,3922470000,2035.72998,-9.14849989109,,,,,
2015-8-19,2095.689941,2096.169922,2070.530029,2079.610107,3512920000,2079.610107,9.5312142331,,,,,
2015-8-18,2101.98999,2103.469971,2094.139893,2096.919922,2949990000,2096.919922,6.7508403438,,,,,
2015-8-17,2089.699951,2102.870117,2079.300049,2102.439941,2867690000,2102.439941,7.65114199207,,,,,
2015-8-14,2083.149902,2092.449951,2080.610107,2091.540039,2795590000,2091.540039,16.5915349776,,,,,
2015-8-13,2086.189941,2092.929932,2078.26001,2083.389893,3221300000,2083.389893,7.16109261667,,,,,
2015-8-12,2081.100098,2089.060059,2052.090088,2086.050049,4269130000,2086.050049,10.3380591994,,,,,
2015-8-11,2102.659912,2102.659912,2076.48999,2084.070068,3708880000,2084.070068,10.1487803628,,,,,
2015-8-10,2080.97998,2105.350098,2080.97998,2104.179932,3514460000,2104.179932,0.455663879612,,,,,
2015-8-7,2082.610107,2082.610107,2067.909912,2077.570068,3602320000,2077.570068,2.54337540091,,,,,
2015-8-6,2100.75,2103.320068,2075.530029,2083.560059,4246570000,2083.560059,3.42899197583,,,,,
2015-8-5,2095.27002,2112.659912,2095.27002,2099.840088,3968680000,2099.840088,-13.082732226,,,,,
2015-8-4,2097.679932,2102.51001,2088.600098,2093.320068,3546710000,2093.320068,-24.5337805189,,,,,
2015-8-3,2104.48999,2105.699951,2087.310059,2098.040039,3476770000,2098.040039,53.7870209266,,,,,
2015-7-31,2111.600098,2114.23999,2102.070068,2103.840088,3681340000,2103.840088,19.8491874244,,,,,
2015-7-30,2106.780029,2110.47998,2094.969971,2108.629883,3579410000,2108.629883,5.70731137389,,,,,
2015-7-29,2094.699951,2110.600098,2094.080078,2108.570068,4038900000,2108.570068,-17.7061785347,,,,,
2015-7-28,2070.75,2095.600098,2069.090088,2093.25,4117740000,2093.25,4.67514487694,,,,,
2015-7-27,2078.189941,2078.189941,2063.52002,2067.639893,3836750000,2067.639893,33.689800699,,,,,
2015-7-24,2102.23999,2106.01001,2077.090088,2079.649902,3870040000,2079.649902,8.91065366103,,,,,
2015-7-23,2114.159912,2116.870117,2098.629883,2102.149902,3772810000,2102.149902,-21.0356155579,,,,,
2015-7-22,2118.209961,2118.51001,2110,2114.149902,3694070000,2114.149902,7.59840425656,,,,,
2015-7-21,2127.550049,2128.48999,2115.399902,2119.209961,3343690000,2119.209961,-0.368536546324,,,,,
2015-7-20,2126.850098,2132.820068,2123.659912,2128.280029,3245870000,2128.280029,17.7124682309,,,,,
2015-7-17,2126.800049,2128.909912,2119.879883,2126.639893,3362750000,2126.639893,6.83729632038,,,,,
2015-7-16,2110.550049,2124.419922,2110.550049,2124.290039,3227080000,2124.290039,-1.80195694857,,,,,
2015-7-15,2109.01001,2114.139893,2102.48999,2107.399902,3261810000,2107.399902,-3.45670765897,,,,,
2015-7-14,2099.719971,2111.97998,2098.179932,2108.949951,3002120000,2108.949951,5.72134013112,,,,,
2015-7-13,2080.030029,2100.669922,2080.030029,2099.600098,3096730000,2099.600098,23.4438855492,,,,,
2015-7-10,2052.73999,2081.310059,2052.73999,2076.620117,3065070000,2076.620117,8.0380403494,,,,,
2015-7-9,2049.72998,2074.280029,2049.72998,2051.310059,3446810000,2051.310059,6.62064363195,,,,,
2015-7-8,2077.659912,2077.659912,2044.660034,2046.680054,3608780000,2046.680054,6.7045974033,,,,,
2015-7-7,2069.52002,2083.73999,2044.02002,2081.340088,4458660000,2081.340088,-8.13417698887,,,,,
2015-7-6,2073.949951,2078.610107,2058.399902,2068.76001,3486360000,2068.76001,-0.820195530231,,,,,
2015-7-2,2078.030029,2085.060059,2071.02002,2076.780029,2996540000,2076.780029,6.67506317755,,,,,
2015-7-1,2067,2082.780029,2067,2077.419922,3727260000,2077.419922,-3.19431794039,,,,,
2015-6-30,2061.189941,2074.280029,2056.320068,2063.110107,4078540000,2063.110107,4.1553835235,,,,,
2015-6-29,2098.629883,2098.629883,2056.639893,2057.639893,3678960000,2057.639893,15.5389679877,,,,,
2015-6-26,2102.620117,2108.919922,2095.379883,2101.48999,5025470000,2101.48999,10.0700087542,,,,,
2015-6-25,2109.959961,2116.040039,2101.780029,2102.310059,3214610000,2102.310059,-6.26713535763,,,,,
2015-6-24,2123.649902,2125.100098,2108.580078,2108.580078,3102480000,2108.580078,-10.8915387939,,,,,
2015-6-23,2123.159912,2128.030029,2119.889893,2124.199951,3091190000,2124.199951,-17.4340808067,,,,,
2015-6-22,2112.5,2129.870117,2112.5,2122.850098,3030020000,2122.850098,5.82548929664,,,,,
2015-6-19,2121.060059,2121.639893,2109.449951,2109.98999,4449810000,2109.98999,-1.01013888691,,,,,
2015-6-18,2101.580078,2126.649902,2101.580078,2121.23999,3520360000,2121.23999,-0.721050775179,,,,,
2015-6-17,2097.399902,2106.790039,2088.860107,2100.439941,3222240000,2100.439941,-30.456760107,,,,,
