healthy,0.0249331,-0.217765,-0.160986,-0.156457,-0.269581,0.00568043,-0.14587,0.0616885,0.172135,0.16082,0.0303512,-0.0962008,0.111754,0.148389,-0.0268288,-0.0286979,-0.0126132,0.297493,0.063178,-0.0784104,-0.213917,0.0339315,0.0777434,-0.253923,-0.236154,0.263422,-0.26551,0.300555,0.296216,-0.0774296,-0.229184,0.260291,-0.020212,0.0121496,-0.272881,-0.0017421,0.38364,0.137972,-0.30678,-0.156046,0.0729052,-0.0718752,-0.334613,-0.277271,0.0397965,0.237476,-0.394019,-0.0464871,0.106849,-0.0603441
bucks,0.0719018,0.281237,-0.0389853,-0.415283,0.050301,-0.0795035,-0.21673,0.0916613,-0.0908355,-0.122986,-0.169086,-0.0165465,0.241755,0.1041,0.0274481,0.0191576,0.13988,0.167677,-0.0114625,-0.285967,-0.0108841,-0.0838528,-0.0847903,0.0683845,-0.128502,0.0221315,0.00907454,-0.0664901,0.262773,-0.0199675,0.124573,0.15845,0.188097,0.0806815,0.073198,0.246273,0.15721,0.0483049,0.0303417,-0.125179,0.0676797,-0.118988,-0.108014,-0.0121054,-0.10169,0.058684,-0.19718,0.219323,0.0235252,-0.00583381
box,0.132448,-0.169578,0.0203761,-0.222717,0.0727757,0.107866,0.304408,0.259661,0.152574,0.0860742,-0.0759183,-0.124122,0.0131853,-0.108249,-0.0790443,0.118848,-0.124726,-0.0156304,0.230733,-0.317935,0.184035,-0.0653488,-0.019681,0.0185622,-0.145718,-0.0602821,-0.210914,0.122267,0.226367,0.115294,0.16313,0.0947117,0.139911,-0.136911,-0.0273207,-0.152356,0.112526,0.081224,0.0966066,0.0401449,0.17244,-0.102724,-0.150902,-0.122603,-0.0564039,-0.219771,-0.178404,0.0742941,0.104543,0.178909
wait,0.0592214,0.0566915,-0.0324935,0.140719,0.0510614,0.176618,-0.0380818,0.145836,0.132741,-0.105703,-0.0421466,0.243822,-0.0647108,0.121022,-0.286418,-0.0747934,-0.0312623,0.153749,0.106232,-0.100184,0.0534804,0.268268,0.00642331,-0.358116,-0.17824,-0.00891704,-0.055653,0.0949207,0.374154,-0.157786,-0.0866766,0.0465161,-0.0969544,-0.104864,-0.0530653,0.114322,-0.0704855,0.0320907,-0.142206,-0.195725,-0.175773,0.0217673,0.1915,0.0836688,-0.11924,0.052561,-0.157425,0.139946,-0.0223138,-0.0065433
address,-0.0476141,0.023209,-0.146487,0.109005,0.157847,-0.00432647,-0.111087,-0.224857,0.0692561,0.23157,-0.017601,-0.162589,-0.0454591,0.145798,-0.355659,-0.0111937,-0.18878,-0.0530337,-0.0721614,0.275922,-0.0155102,0.177143,0.0225737,-0.0145869,-0.0475881,0.137114,0.0497832,0.0774772,0.164515,0.0104303,-0.0679287,-0.146215,0.168271,-0.046549,-0.318366,0.0521988,-0.183334,-0.0554224,-0.180099,0.224479,0.1627,-0.0810741,0.0864817,0.151769,-0.0859607,0.123611,-0.0707408,-0.0690072,0.112552,0.20816
snacks,-0.162023,0.041797,-0.0550876,-0.209681,-0.0566362,0.279321,0.0498699,0.0256367,0.241006,0.0461492,-0.144209,-0.072157,-0.133304,0.264852,-0.161149,-0.0283137,0.153917,0.138234,0.135622,-0.110022,-0.0918457,-0.0121732,-0.252044,0.244496,0.0511208,-0.205766,-0.229063,-0.0719266,-0.145551,0.0552905,0.0664776,0.224022,0.183293,-0.0567342,-0.0597876,0.191802,0.0931855,-0.108056,0.133342,0.0317943,-0.0629615,-0.0437404,-0.214521,0.151228,0.15071,-0.0399117,-0.102498,0.00817861,0.12007,0.112715
satisfied,-0.102174,-0.069827,-0.0583895,0.107926,-0.16898,-0.126339,-0.199023,0.0189541,-0.0123094,0.202661,-0.0122064,0.0483577,-0.293822,0.206421,-0.265031,0.00844524,-0.208358,-0.0919991,-0.0056116,-0.0334266,-0.117897,-0.149794,-0.0555364,-0.305981,-0.0448676,-0.029052,0.127464,0.167115,0.086139,-0.0156174,-0.292565,0.0256541,-0.0457189,-0.179,-0.118436,-0.023109,0.0517006,0.0651546,-0.00896022,-0.0945618,0.109788,0.0173131,0.0846178,0.231636,0.109654,0.140672,0.0960405,0.166772,-0.246866,0.0488544
jury,0.084274,0.0408831,-0.0809398,-0.252024,0.057676,-0.155233,0.0139552,0.118146,0.0627735,0.0981464,0.317208,-0.246665,0.050839,-0.0788706,0.0478607,0.122983,0.0759787,0.0988756,0.235835,0.0136981,0.305036,0.0874076,0.0392214,-0.223592,0.0324699,-0.249205,0.0858118,0.0453014,0.0377834,-0.0259562,-0.00396472,-0.0314084,-0.0700207,-0.348905,-0.0234489,-0.180905,0.0927171,0.304981,-0.08774,-0.0297735,-0.00481958,-0.0641351,-0.0553378,0.0851045,0.0730998,-0.14086,0.0651366,-0.0223498,0.074358,0.219273
boost,-0.0761021,-0.0627677,0.232971,-0.0802213,-0.00633682,-0.0649244,-0.192735,0.0784855,-0.0461963,-0.215933,0.0314293,0.154073,-0.266609,0.146024,-0.134299,-0.19661,0.070076,-0.0418432,-0.15759,0.0947476,0.0129794,0.110524,-0.0912072,0.00462982,-0.0682254,0.002741,-0.0989661,-0.0914066,-0.259194,0.0739022,0.0566181,0.0371982,-0.252024,0.321953,-0.134822,0.0826733,-0.213108,-0.0763591,0.0401779,0.149435,0.131352,-0.0837048,0.153207,0.0968124,-0.0358634,0.218075,-0.14953,-0.106083,0.175918,0.198491
suspect,0.0567926,-0.130645,-0.217403,-0.216907,-0.0494142,-0.0841037,0.00155188,0.0311991,0.121712,-0.0502029,-0.282002,0.0821768,-0.00818106,0.140838,-0.0137273,0.0391275,-0.265392,-0.0991852,-0.000956563,-0.135825,0.318918,0.0954102,-0.0030256,-0.157452,-0.207669,-0.00412163,0.0462558,0.186582,0.179326,-0.105403,-0.162537,-0.191827,0.173221,-0.230103,-0.0164595,-0.0716144,-0.0561471,-0.0733973,-0.0987865,-0.109173,0.00128812,-0.10184,0.144711,0.288438,-0.0377171,-0.0293475,0.16915,0.0997739,0.101473,-0.150807
reprieve,0.101714,-0.0604678,-0.171764,0.257831,-0.189917,-0.0712765,-0.170097,0.0891763,0.0564213,0.0400456,0.183305,0.179844,0.179646,-0.101349,-0.00722408,-0.217884,-0.135972,-0.0283286,0.15793,-0.046061,0.153294,-0.0642898,-0.0334333,-0.0945235,-0.140282,-0.0759141,-0.0220078,0.143389,-0.0568971,-0.219432,0.057083,-0.130114,-0.222654,-0.0452721,-0.0655324,0.137174,-0.07039,-0.102067,-0.082221,-0.270591,-0.0955476,-0.213948,0.0807147,0.163551,-0.298548,0.065062,-0.0051468,-0.131124,0.264797,0.16036
port,-0.329802,-0.277174,0.0296791,0.143743,-0.0263892,-0.151577,0.0860676,0.144589,-0.157036,-0.0536657,-0.371685,-0.0201239,0.158167,-0.138299,-0.116733,-0.019545,0.00418638,-0.0171339,0.15022,-0.0627464,0.205708,-0.0195455,-0.229088,0.0946625,0.0239506,0.153175,0.0122106,-0.0774108,-0.0885681,-0.120972,0.17315,0.106196,-0.136321,-0.0680772,0.263824,-0.0774546,0.113238,-0.0557387,0.0433221,0.216199,0.202253,0.0822603,0.0947061,-0.165744,0.0321064,0.0938225,-0.02603,0.0928936,0.112107,0.112119
cost,0.08594,0.0927134,0.122366,0.0226564,0.11519,0.293024,-0.035298,-0.00162312,-0.13775,0.0773773,-0.168329,0.220904,-0.206744,-0.0580885,-0.00264792,0.200289,-0.0180995,0.115663,-0.0538428,-0.0837518,0.122555,0.0569733,-0.139687,0.185032,0.00494125,0.0679364,-0.0144567,-0.268723,-0.0343859,0.183715,0.222073,-0.0465816,-0.26269,0.0845969,0.195227,-0.121193,-0.0739676,0.0218874,0.117008,-0.0167042,-0.190923,-0.376463,-0.0218166,0.117928,0.0763573,-0.138563,-0.0726679,-0.167109,0.0907035,-0.0451961
sign,-0.00154237,-0.186969,-0.0385111,0.0519051,-0.145383,0.168182,-0.000778056,0.0592466,0.224166,0.050139,-0.0105608,0.0421261,-0.039519,0.106582,-0.251258,-0.100515,-0.147178,-0.161173,-0.00142084,-0.0622586,-0.0350477,0.218308,-0.122914,0.092074,-0.128483,0.0183744,0.231878,0.16191,0.160973,0.0340391,-0.0181819,-0.217866,-0.293391,0.108145,-0.285758,-0.0740471,0.0363922,0.195688,-0.229033,-0.0315444,0.202056,-0.118792,0.097448,0.0658797,-0.15088,0.0170474,-0.119603,0.00182925,0.0732829,0.0365976
compensation,0.00911926,0.0594605,-0.0957417,-0.00981681,0.141311,-0.0336752,0.106208,-0.0802732,-0.2038,0.474984,0.131265,-0.0682657,-0.215852,0.157996,0.0641977,-0.107228,-0.0187203,0.15925,0.0650954,0.0836592,-0.114038,-0.0237152,-0.109082,0.318007,0.0304128,-0.218615,-0.0332162,-0.0651398,-0.0497835,0.0117047,-0.0911824,-0.0611585,-0.130415,-0.122239,0.145818,0.232451,-0.0161244,0.202504,0.198795,-0.140056,-0.100195,-0.0262969,0.131594,0.215535,-0.105914,-0.0764017,-0.0144278,0.0918393,-0.0722421,0.110558
scenes,-0.0847332,-0.158187,-0.15591,-0.221546,0.0266911,-0.00860467,0.157013,-0.043974,0.225969,-0.112382,-0.0582007,-0.158589,0.227106,-0.00950991,-0.125029,0.0988919,-0.00205138,-0.065094,0.18206,-0.217144,0.185506,-0.204908,0.268522,0.0529542,-0.170469,-0.0462721,-0.00186007,-0.0359034,0.179724,0.0738019,0.200769,-0.0667204,0.0186999,0.0303954,0.00845182,-0.150273,-0.273175,0.085303,0.0366074,-0.228906,-0.0202803,-0.0291753,-0.156026,0.17972,-0.00969877,-0.0653004,0.0364119,0.138508,0.309681,0.112327
trend,-0.0644917,0.152454,0.132964,-0.0310503,-0.212523,0.0674106,0.00428167,-0.110309,0.125616,-0.0366999,-0.0667324,-0.116505,-0.241115,-0.19609,0.020651,0.022273,-0.0276392,0.0097596,-0.178915,-0.140043,0.155508,0.0119511,0.0467746,-0.00524933,-0.00164768,-0.132163,0.106239,-0.0508285,0.266968,0.291245,0.116685,-0.243592,-0.109926,0.292569,0.0123104,0.0597011,-0.227672,-0.190223,0.156637,-0.0939392,-0.0338118,-0.116582,-0.235247,0.0810787,0.155954,0.146196,0.160815,0.12256,0.141181,-0.00721255
