disclosure,0.183815,0.0287841,-0.11459,0.0593542,0.120091,-0.109092,0.0950215,-0.162166,0.115801,0.479465,0.05737,-0.181158,-0.0259823,-0.122936,0.0746403,-0.305832,-0.12286,0.0980423,-0.00212891,0.287596,-0.134423,0.110265,-0.0651048,-0.0122447,-0.0946693,-0.227161,0.0712096,0.0355348,-0.0750149,0.200698,-0.163228,-0.182443,-0.0542598,-0.0972656,-0.129185,-0.0587699,0.0572682,0.0477947,0.120071,-0.0146647,0.0516071,-0.0327388,-0.00178589,0.198025,-0.000636223,-0.0707688,0.0572458,0.0965748,0.0216288,0.218132
risk,0.0928642,-0.0563809,-0.00560042,-0.120322,0.0923434,0.130227,-0.0898816,-0.0569026,-0.0415743,0.1209,0.0189596,0.226063,-0.0758554,0.004644,-0.187809,0.0166169,-0.173222,0.169879,-0.357368,0.103395,0.076906,-0.087248,-0.0839557,0.0816327,0.0753153,-0.141072,0.151117,-0.128626,0.008205,0.0552106,0.0776154,-0.280632,-0.153159,0.0750463,0.0984957,-0.129133,-0.215815,-0.126482,0.0975854,0.0162589,-0.226851,-0.184706,-0.168372,0.314464,0.212514,-0.118202,0.270496,0.027142,0.0907885,-0.0510718
military,-0.235676,0.121782,-0.033829,0.0301599,-0.188113,-0.158757,-0.206211,0.189338,-0.10906,0.158713,-0.24813,-0.000681237,-0.274159,-0.23115,0.188311,0.0433128,-0.047346,0.290923,-0.304822,-0.0615086,0.122005,-0.233745,-0.301574,0.311065,-0.268018,-0.207637,-0.273039,-0.179396,0.1803,0.0689594,0.298898,0.215221,-0.22113,-0.293882,0.136147,-0.0502403,-0.334791,0.279789,-0.0935569,-0.301575,-0.294145,0.206062,-0.308258,0.254351,0.22082,0.0760982,0.0275382,0.0359251,0.389827,0.277537
source,-0.204789,0.0870341,0.0806883,-0.0209255,0.10005,0.0708026,-0.0420779,0.0744152,0.0299428,-0.0924453,-0.0928743,-0.100533,0.0709872,0.0130196,-0.20803,-0.0578938,-0.0108316,0.0420725,-0.100835,0.15865,0.114469,-1.55925e-05,-0.218587,0.151281,-0.118462,0.0777728,0.035737,-0.27882,-0.112369,0.346298,0.112757,-0.180642,-0.0485873,0.151312,0.108459,0.0294173,0.0184369,-0.0906786,0.241896,-0.0558337,0.121846,-0.0114324,-0.260184,0.179294,0.0661112,0.0932176,-0.0409495,-0.0209095,-0.0142895,0.35568
settle,-0.00979262,-0.23384,0.216434,-0.259789,0.12362,-0.159058,-0.146139,0.223101,-0.186142,-0.290927,0.147216,0.0854242,0.325225,-0.0254489,-0.00629779,0.25908,0.0278068,0.157703,0.286155,-0.191046,-0.212035,-0.145211,-0.13173,-0.058639,-0.0690173,-0.156087,0.129731,0.18909,-0.308769,0.18914,-0.342312,-0.110308,-0.293937,0.194958,-0.195393,-0.0430054,0.209184,0.151863,-0.142708,0.161965,0.152356,-0.0389992,0.0713687,0.269523,0.204617,-0.139066,0.00512481,-0.026318,-0.271219,0.0311413
upset,-0.0611852,0.272485,-0.18715,-0.324831,0.112395,0.277513,0.358552,-0.0359499,-0.166412,0.120563,0.212299,-0.0853994,-0.340493,-0.0581211,0.196894,-0.296083,-0.00483215,0.349873,0.0980081,-0.386111,-0.0388932,0.300452,0.115519,0.171628,0.257386,-0.34958,0.153896,0.220378,-0.195644,0.084726,-0.0097554,0.33747,-0.202575,0.117974,0.220901,0.243569,0.157017,0.177109,0.119678,0.218607,0.0344487,-0.216888,0.110984,-0.0859109,0.243815,-0.249698,0.2907,0.24478,-0.0575366,-0.23017
speculation,0.233869,-0.0642894,-0.0701006,0.0778094,-0.114021,0.261293,0.017591,-0.141608,0.133255,-0.103034,-0.117504,0.293713,0.125724,-0.0130392,0.0291542,-0.0821628,0.0601639,0.0569907,-0.137841,0.0279093,0.251519,0.161042,-0.0167501,0.0651305,0.11683,-0.138703,-0.0948588,-0.0467668,-0.133636,0.0185804,0.192084,-0.142592,-0.140752,-0.130159,0.12339,-0.223274,0.0482167,-0.125482,-0.264547,0.0120833,-0.209051,-0.195919,0.165395,-0.065792,0.115623,0.198545,-0.029284,-0.178819,0.239709,0.0391318
sway,-0.00110013,-0.164649,0.208466,0.0186226,0.00271534,-0.0239384,-0.150802,0.018139,0.0805913,0.172309,0.200682,-0.00323006,0.029417,0.130823,-0.352989,-0.0911473,-0.156694,-0.239913,-0.149527,0.0594626,-0.110664,0.230788,0.135979,-0.0206015,-0.282327,-0.0175145,0.0156717,0.101697,0.122091,-0.192114,0.0895606,-0.176351,0.0462662,-0.000286848,0.102518,-0.023953,-0.0231021,-0.00280613,-0.296969,0.0459876,-0.00330855,0.00229164,-0.0949498,0.335106,-0.0277863,0.266607,-0.0584573,-0.167975,0.0560011,0.0393752
$40,0.197882,0.291812,0.207422,0.111061,-0.348952,0.270057,-0.0313728,0.347979,-0.152051,-0.0331134,0.00138778,0.203234,0.233512,0.265022,-0.0753532,-0.126821,-0.193092,-0.0978054,-0.347588,0.0808171,-0.1159,0.19605,0.215974,-0.222665,0.224734,-0.296676,-0.0686367,-0.251179,0.299892,0.256246,-0.0264735,-0.0397876,0.124712,-0.267147,0.0114702,0.247507,0.0286313,-0.0788666,0.1941,0.0315794,0.251705,-0.0634524,0.00846791,0.306359,-0.129625,-0.294558,0.0745896,-0.22118,-0.0425707,-0.155425
hedge,-0.0607245,0.33393,0.281266,-0.0984653,-0.250925,0.066716,-0.154197,0.135016,0.0636156,-0.108418,0.30875,0.0241627,-0.0465746,0.0900816,-0.0513619,-0.160685,-0.295186,-0.197231,-0.0118631,-0.143122,0.231793,-0.176898,-0.284318,0.217577,-0.0589651,-0.0812708,0.180528,0.0950225,-0.219765,-0.0503143,-0.235546,-0.156973,-0.272017,-0.190587,-0.082269,-0.325344,-0.0758114,-0.0042185,-0.33854,0.00899847,-0.343973,0.254969,0.0303263,-0.0577978,-0.253394,-0.102489,-0.0659111,0.180149,-0.09096,0.220246
send,-0.109148,-0.131802,-0.148461,-0.124642,0.200386,0.301864,0.147764,0.103533,0.0920857,-0.00414569,-0.0245679,0.0314277,-0.123046,-0.0802256,-0.163118,-0.145996,-0.169144,-0.132898,-0.00753157,0.0276173,0.00707593,0.302915,0.0522537,-0.129385,-0.223922,0.159804,0.168845,0.173878,0.235799,-0.00670535,-0.111844,-0.121299,-0.0603294,-0.117606,-0.155356,4.72377e-05,-0.0482556,0.0108319,-0.171651,0.250669,0.0992359,-0.0408532,0.194372,0.185378,0.0461493,0.0525368,-0.263071,-0.0828691,-0.179523,0.0949866
list,-0.138533,-0.169959,0.0149274,-0.0275127,-0.0183992,0.146562,0.186704,-0.120631,-0.0363014,0.163492,-0.0420319,-0.0543721,0.173747,-0.105251,-0.147006,-0.397721,0.0608034,-0.135999,0.0860456,-0.12423,-0.00530188,0.0882862,-0.188476,0.146538,-0.263065,-0.116856,-0.038601,0.176591,0.0103073,0.139075,-0.206396,-0.236737,0.131468,-0.259312,-0.0905318,0.160332,-0.0714686,-0.0290044,0.232508,-0.10297,0.0652011,0.112491,-0.0665992,0.118103,-0.0560864,-0.0216298,0.0336008,0.0525171,0.125341,0.0481339
senior,0.179724,-0.251859,-0.0667131,-0.229516,-0.161773,-0.124142,-0.0457182,0.0475978,-0.0457787,0.232731,0.052677,0.189012,-0.0728239,-0.0176689,0.100069,0.158789,-0.247188,-0.068144,0.0352583,0.205747,-0.00362135,-0.101144,0.0753662,0.0325821,0.0383525,0.300304,-0.00614469,0.0662522,0.107515,-0.145756,-0.0607404,-0.0260442,-0.131619,-0.0255409,-0.168337,0.333337,0.125245,0.0090934,0.110898,-0.178497,-0.285372,-0.090325,-0.212034,0.00699154,0.137548,0.0850039,0.0802795,-0.118923,-0.210237,-0.269902
swap,0.0876679,-0.157991,0.0414273,0.0325989,-0.117478,0.142684,-0.013232,-0.049596,-0.0651165,0.321572,0.135867,0.284009,-0.0415402,-0.120217,0.258989,-0.312926,-0.089218,-0.116171,0.272878,-0.141535,0.121731,-0.0918465,-0.133749,0.0641635,-0.157301,0.107367,0.081897,-0.219836,-0.0164008,-0.14643,-0.11778,-0.053242,-0.379159,-0.119235,-0.0697394,0.0848276,0.0269706,-0.119184,-0.151583,0.153832,-0.0598582,0.096998,-0.174519,0.0635468,-0.0759595,0.0551062,0.119936,-0.0163019,-0.0825729,0.0320255
leave,-0.0626943,0.123047,-0.0357786,-0.341957,0.0183701,0.208323,-0.10335,-0.0544998,-0.121043,0.0470289,-0.16786,0.232172,-0.117177,-0.053595,-0.289845,0.179647,-0.113889,0.0691089,-0.0196439,-0.206118,-0.293939,-0.0202571,0.088704,-0.0607039,-0.186209,0.193162,0.0899347,0.149896,0.173089,-0.135201,0.0642264,-0.0957849,-0.0549875,-0.105113,-0.0275294,-0.113364,-0.0744157,0.0519508,-0.0738232,0.166947,0.0525731,-0.170218,0.0183444,0.111403,-0.120407,-0.215296,-0.21871,0.224871,-0.127113,0.11102
