$1,-0.317492,0.170007,0.0991445,0.00406659,0.0677923,0.297204,0.0814255,-0.263452,-0.030079,0.161959,0.0807453,-0.28844,-0.0237437,-0.140541,0.146982,0.267283,-0.0913525,0.0195586,-0.0385473,-0.26714,-0.074235,-0.245795,-0.127868,0.13248,0.297852,0.161903,-0.0359392,-0.305221,-0.00364781,-0.0147388,-0.0364886,0.0529714,0.111896,0.00705652,-0.0914069,-0.00493778,0.277576,0.269503,-0.201221,0.265018,-0.034209,-0.148591,-0.0173695,0.235534,-0.0712873,-0.26531,0.0677117,-0.132326,-0.15404,-0.0954928
$1.5,0.188686,0.0650169,0.0054006,-0.185167,0.0488137,-0.0290903,0.17587,0.147212,-0.0395941,0.0792327,-0.118135,-0.303862,0.161438,0.214633,0.312992,-0.16703,0.133559,-0.148584,0.374953,-0.204032,-0.212875,-0.136432,0.182768,0.233241,0.126806,0.0573357,-0.0627187,0.35455,0.183451,0.107695,-0.117451,-0.227729,-0.0443005,0.043696,0.0162162,0.23236,-0.136237,0.118209,-0.2268,-0.0109251,-0.365356,-0.0286962,0.306759,-0.212989,-0.0511085,0.0692564,0.332905,-0.0790276,-0.0570584,0.185673
$1.7,-0.369878,0.182152,-0.359938,-0.119747,-0.0288249,-0.389636,-0.16708,-0.177804,0.38805,0.0327577,0.31682,-0.0252776,0.271246,-0.18695,-0.240984,0.0591333,-0.0957626,-0.294403,-0.0252711,0.128215,-0.0972647,-0.0167233,-0.103132,0.00409078,0.14992,-0.197151,-0.213439,0.0354867,0.0119604,0.162426,0.228624,-0.0759216,-0.0110287,-0.0590606,-0.0241181,0.44146,0.218817,-0.0481472,-0.176476,-0.101412,-0.30177,-0.0751843,0.00357238,0.280934,0.00977671,0.36029,0.0148303,0.20424,0.213886,0.344847
$1.8,0.111391,0.0467219,-0.0575227,0.263729,-0.331633,-0.0873845,0.10564,0.045641,-0.0372192,-0.197835,-0.133948,0.0308472,-0.293738,0.0340932,-0.206255,0.283538,0.0534663,-0.0592123,0.288249,0.06722,0.312516,0.0110689,0.166707,0.363767,-0.00610714,-0.112614,0.248606,-0.151926,0.285411,0.0852941,0.176617,0.267478,-0.241051,0.191453,-0.34623,-0.0472205,0.0710687,-0.282687,0.238845,-0.397003,-0.286176,-0.173101,-0.0635387,-0.0936392,-0.0356862,-0.0263986,-0.00520116,-0.123005,-0.313991,-0.261554
$1.9,0.0379437,-0.129125,0.29961,0.308169,-0.0761329,-0.174855,-0.0126849,0.396794,0.130161,-0.298578,-0.0662839,-0.094652,-0.330505,-0.303985,0.240349,-0.369967,0.164099,-0.157265,0.232389,0.00903251,-0.213922,-0.236641,-0.0590977,-0.24223,-0.289757,-0.202173,0.271136,-0.084268,0.153273,-0.231014,-0.0245754,0.337043,0.0402823,-0.0744238,0.30782,0.168735,-0.150119,0.17818,-0.24409,0.411005,0.295857,0.294709,-0.220128,-0.217162,-0.248534,-0.102252,-0.204622,-0.305346,0.284194,0.0173734
$10,0.22981,-0.144536,-0.0375032,-0.199704,0.141279,-0.285574,0.189359,-0.212248,0.164973,-0.133289,0.212727,-0.153381,-0.260757,-0.227848,0.177237,0.30828,0.264077,0.296943,0.0151742,-0.23461,0.135723,0.163101,-0.17311,0.152445,0.294379,0.101347,-0.179388,-0.0454985,-0.0114067,0.231684,0.193051,-0.0727795,0.143982,-0.312815,0.00206766,0.240093,0.311736,-0.293837,-0.242344,0.122637,0.0883152,-0.0787317,-0.331545,-0.234351,0.114031,0.166812,0.249425,0.214363,0.0429535,0.370669
$100,0.0202746,-0.240042,-0.251086,0.203469,-0.0886655,0.232883,0.169031,-0.131581,-0.0683664,0.191368,-0.131667,0.0337576,0.258731,-0.19059,0.128587,-0.321516,-0.254616,0.04696,-0.0165993,0.241368,0.231617,-0.242399,0.218307,-0.110358,0.0257926,-0.249984,-0.0486479,-0.258701,-0.247337,0.18243,-0.28952,-0.267094,0.127808,0.308445,-0.28991,0.0437379,-0.246347,0.0721431,0.135961,-0.221083,0.129073,0.312335,0.163399,0.382189,0.0711436,-0.27806,-0.0138666,-0.0295235,0.184625,0.237306
$14,-0.140086,0.255463,0.185056,0.172204,0.0394695,0.0597787,-0.119581,0.18474,0.239344,-0.0463381,0.153101,-0.128514,0.141856,-0.0835785,0.0301336,-0.00356494,-0.0862381,0.0450712,0.109447,0.0990901,-0.166008,0.192485,0.186973,-0.13737,-0.0225076,0.0533431,-0.355719,-0.0895804,0.0248068,-0.0103027,-0.108094,-0.290555,-0.0941748,-0.122085,-0.255176,-0.169831,0.0517824,-0.0226126,-0.351084,-0.239881,0.0850022,0.224385,-0.0617366,-0.197921,0.290058,0.0975484,0.222176,-0.215146,-0.179312,-0.137411
$150,0.21226,-0.260769,0.243243,0.125387,0.0911681,-0.166664,0.360645,0.26506,-0.133408,-0.165306,0.124397,-0.158761,-0.136436,0.0855878,-0.133426,-0.0976043,-0.135297,-0.211691,-0.241483,0.288827,0.101444,0.303745,0.148733,-0.0501462,0.0387688,-0.0722639,0.128622,0.300088,-0.235336,0.0506027,-0.0644992,-0.0362031,0.268622,-0.161535,-0.143841,0.196117,-0.191609,0.0681988,-0.0639732,0.207214,-0.145912,0.0959009,-0.305237,-0.232017,0.187601,-0.201606,0.285474,-0.241426,0.0826718,-0.175468
$17,-0.27055,-0.0611248,0.117277,-0.225312,-0.124091,-0.169612,0.00642466,-0.0451972,-0.0992345,-0.245205,0.163555,-0.0494401,0.0614793,-0.0543618,-0.0991133,-0.207693,0.303719,0.0627112,-0.116189,0.043352,0.108006,0.380808,-0.209648,-0.280644,-0.12619,0.00854799,0.1167,-0.160434,0.201806,-0.250176,0.28908,0.158695,0.133716,-0.0176013,-0.0684859,0.0198769,-0.143589,0.210662,-0.0825896,0.322272,-0.123067,0.270099,0.25479,0.30522,-0.156819,-0.199097,0.256048,0.293993,0.15306,-0.265771
