$1,0.240253,0.168961,-0.122735,-0.0854273,-0.202067,0.119074,0.0733632,-0.213504,0.257908,-0.382471,0.296024,0.0364991,-0.287948,0.237559,-0.0588699,-0.315748,-0.126848,0.00748269,-0.169204,-0.270419,-0.0799721,-0.285579,0.0536097,0.0157966,-0.0671537,-0.295164,-0.279676,-0.0157079,-0.0476861,0.127113,-0.156247,-0.0510317,-0.0817081,0.33379,-0.112399,-0.00514774,0.196661,-0.0471427,-0.141234,-0.321375,-0.0742383,-0.37574,0.0452136,0.24452,-0.369999,-0.239225,0.00183637,-0.305525,0.19438,0.0879462
$1.4,0.298323,-0.075704,-0.223476,-0.0967541,-0.30534,-0.0387124,0.0668624,0.269004,-0.0897311,-0.0320932,-0.158776,0.219649,0.220926,-0.112764,0.349442,0.0824044,-0.112232,0.159047,-0.354363,-0.201817,0.00212357,0.303631,0.134629,-0.222602,0.26309,0.15649,-0.0781949,0.0769635,-0.300282,-0.18969,0.251056,0.269467,0.241604,0.202363,0.322202,-0.305232,-0.245057,0.227929,0.141073,-0.12826,0.00516205,-0.107413,0.0591487,0.0368686,0.0606438,0.146882,0.0604366,0.0293672,-0.0438365,0.243461
$1.5,0.315205,0.228735,-0.174754,0.0744714,0.0548881,-0.355529,0.189816,0.24948,-0.239468,-0.244404,0.222861,0.187758,-0.0616687,0.377487,0.253713,0.0672979,0.0532263,0.0544532,0.0215136,-0.279705,0.255564,-0.044031,-0.311078,-0.0318567,-0.303269,-0.0662967,0.226128,-0.274105,0.0729958,0.104867,-0.32118,0.191552,-0.111277,-0.128402,0.0110526,0.301154,-0.282478,-0.216136,0.191954,-0.22671,-0.355109,-0.0201756,-0.26955,0.230124,0.212403,0.235387,0.051085,-0.118349,-0.344248,-0.236048
$100,-0.149306,-0.393603,-0.0275881,0.0630457,-0.00193346,0.246993,-0.139849,-0.212142,0.119056,0.0237325,0.279784,-0.071701,-0.278864,0.0756733,0.141946,0.281101,0.103606,0.0508298,-0.233274,0.142445,-0.267599,-0.0785662,0.0418234,0.292785,-0.0159088,-0.192186,-0.207758,-0.0380005,0.131306,0.0697587,-0.0940216,-0.295512,-0.0351595,0.287399,0.0587994,-0.0595985,-0.0976043,0.0174388,0.136048,-0.0678632,0.251523,0.0631184,0.26123,-0.25074,0.0958247,0.208998,-0.187179,-0.0918808,-0.0262495,-0.252701
$110,-0.171614,-0.251916,0.264917,-0.0151681,-0.194726,0.174709,-0.0836608,-0.193443,0.0164967,0.314821,0.122889,0.187287,-0.110341,-0.323669,0.0339035,-0.182079,0.250413,-0.108283,-0.0336856,-0.0519332,0.11112,0.0713899,0.0530312,-0.324217,0.127095,-0.20468,0.226405,-0.110736,-0.0040734,0.233899,-0.0660235,0.14047,0.0800132,0.324055,0.23384,-0.220291,0.0401351,-0.0203309,0.148669,0.0135953,0.317189,0.0289872,0.0526956,0.294241,0.296382,-0.143758,0.138016,-0.0785714,0.192015,-0.187238
$12,-0.162191,0.0242319,-0.349295,0.164646,-0.124514,0.0208921,0.197189,-0.00474123,0.0116883,0.0171461,-0.0839275,-0.200701,0.110298,-0.0551598,-0.161734,-0.0340625,0.137224,-0.0336428,0.227673,-0.22282,-0.20258,0.109425,0.00202794,-0.0121758,0.359023,-0.266397,0.313448,-0.239567,0.0177728,-0.218298,-0.0253331,0.284471,0.178537,-0.294747,-0.268676,0.0583935,0.153338,0.279806,0.0471746,-0.0960652,-0.237585,-0.0597802,0.281902,-0.0306626,-0.24295,0.382984,0.13817,-0.0132814,0.252605,0.203733
$2,-0.126125,0.2215,0.0178952,0.0807618,-0.0683632,-0.185214,0.109817,0.01917,-0.12048,-0.0187668,-0.189912,0.121722,-0.30379,0.213755,0.069789,0.130912,-0.0396671,-0.0508989,-0.107039,-0.151149,-0.189259,-0.0330291,0.117529,-0.0144441,-0.199806,-0.182568,0.315683,0.15764,0.0230148,0.182155,0.0971919,0.026088,-0.179022,-0.139595,0.0836448,0.047591,-0.218006,0.311627,-0.183452,-0.389854,-0.0988004,-0.130812,-0.0612022,-0.0573829,-0.3114,-0.106117,-0.108076,-0.257585,-0.1754,0.290289
$20,0.216508,0.060109,-0.073417,0.108437,-0.18937,-0.173564,0.116623,-0.308814,0.250727,-0.114299,0.280969,-0.135219,0.0603499,-0.195197,0.0198314,-0.146638,-0.0101951,0.334703,-0.28655,0.119961,-0.30837,-0.227414,0.0482969,-0.0680041,-0.297774,-0.194549,0.323723,-0.220731,-0.226926,0.278616,0.0644822,0.153439,-0.246529,-0.191773,0.0432613,-0.0556882,0.305689,-0.0123235,0.254694,-0.0137218,-0.021916,0.00143934,0.198718,0.0442097,-0.200744,-0.188766,0.279682,0.127978,0.135352,-0.18589
$200,0.125588,0.282251,0.0455817,-0.316344,-0.181195,-0.132718,0.148966,-0.0205643,0.307546,-0.344753,-0.282045,-0.173444,0.333023,0.251201,-0.357005,-0.289716,-0.140957,0.237916,-0.119801,-0.242553,0.0743277,0.108552,0.267691,0.0600403,0.258042,-0.0195559,0.0981381,-0.0933372,0.17272,0.0886211,-0.121617,0.20371,0.344204,-0.274931,-0.0139209,-0.220557,-0.208147,0.111991,0.134606,-0.0383181,-0.195674,-0.277841,-0.300701,-0.000878962,0.0886732,-0.222102,0.0626798,0.211992,0.0181807,0.06308
$25,-0.159123,0.224862,-0.268573,0.133093,-0.247508,0.0139784,-0.143951,-0.122476,-0.18442,-0.202639,0.0140226,0.183319,-0.287329,-0.033432,0.0391566,0.344655,-0.166802,-0.0743806,-0.122677,0.364022,-0.0657465,-0.0629826,-0.264923,0.353392,-0.322392,0.175876,-0.23207,0.147162,-0.325305,-0.23625,-0.144737,0.0895275,-0.289527,0.18217,-0.301034,-0.270189,-0.258802,0.344782,-0.373539,-0.350237,0.105223,-0.332825,-0.316323,0.331002,0.0949939,0.272698,0.0271866,0.0534496,-0.272655,-0.184677
$3,-0.197906,-0.112082,0.0786558,0.116781,0.200343,-0.180291,-0.231475,0.208253,-0.117433,-0.0737838,0.163189,-0.0861897,0.361981,0.017615,0.144601,-0.337021,-0.266347,0.0728163,0.0394175,-0.0255532,-0.110941,0.221717,0.0237599,0.133198,-0.169425,-0.250552,-0.0605893,0.178613,0.26532,0.104,0.125146,-0.0597559,0.188466,-0.229034,0.285414,0.00792231,0.255378,0.00463302,0.00533041,0.357815,-0.253619,0.0333572,0.176398,-0.328789,-0.000260784,-0.178052,0.132185,-0.10471,0.343875,-0.134418
